dataset,method,params,case,seed,status,l_bar,mean_accept_length,output_tokens,draft_rounds,draft_acceptance_rate,finish_reason,reached_final_channel,wall_time_seconds
aime24,spec_casc_tok,alpha0.15,case_024,0,ok,2.4533527696793005,3.4533527696793005,7106,2058.0,0.40889212827988336,stop,True,14.772997287102044
aime24,spec_casc_tok,alpha0.15,case_025,0,ok,3.2227272727272727,4.222727272727273,2785,660.0,0.5371212121212121,stop,True,4.6470190598629415
aime24,spec_casc_tok,alpha0.15,case_026,0,ok,2.14673965235763,3.14673965235763,32768,10413.0,0.35778994205960496,length,False,75.49357457109727
aime24,spec_casc_tok,alpha0.15,case_027,0,ok,2.620294599018003,3.620294599018003,2211,611.0,0.43671576650300054,stop,True,4.364496748894453
aime24,spec_casc_tok,alpha0.15,case_028,0,ok,2.8489392831016827,3.8489392831016827,10523,2734.0,0.4748232138502804,stop,True,19.652959423838183
aime24,spec_casc_tok,alpha0.15,case_029,0,ok,1.9240585400678207,2.9240585400678207,32768,11206.0,0.3206764233446368,length,False,82.00342200486921
aime24,spec_casc_tok,alpha0.15,case_030,0,ok,1.767109295199183,2.767109295199183,10836,3916.0,0.2945182158665305,stop,True,28.10973055381328
aime24,spec_casc_tok,alpha0.35,case_001,0,ok,3.174496644295302,4.174496644295302,1867,447.0,0.529082774049217,stop,True,3.651402270887047
aime24,spec_casc_tok,alpha0.35,case_002,0,ok,2.2664092664092665,3.2664092664092665,27070,8288.0,0.37773487773487774,stop,True,61.776365485973656
aime24,spec_casc_tok,alpha0.35,case_003,0,ok,1.8912909203211858,2.891290920321186,32768,11333.0,0.31521515338686434,length,False,85.53497450100258
aime24,spec_casc_tok,alpha0.35,case_004,0,ok,2.4404661906761866,3.4404661906761866,32768,9524.0,0.40674436511269774,length,False,71.8815992148593
aime24,spec_casc_tok,alpha0.35,case_005,0,ok,2.2086917157084653,3.2086917157084653,7089,2209.0,0.3681152859514109,stop,True,16.19008904695511
aime24,spec_casc_tok,alpha0.35,case_006,0,ok,2.366202783300199,3.366202783300199,8465,2515.0,0.39436713055003314,stop,True,18.30614748992957
aime24,spec_casc_tok,alpha0.35,case_007,0,ok,2.2796504369538075,3.2796504369538075,2625,801.0,0.3799417394923013,stop,True,5.832340758992359
aime24,spec_casc_tok,alpha0.35,case_008,0,ok,2.6572164948453607,3.6572164948453607,2838,776.0,0.4428694158075601,stop,True,5.67416884098202
aime24,spec_casc_tok,alpha0.35,case_009,0,ok,2.8230277185501067,3.8230277185501067,3587,938.0,0.4705046197583511,stop,True,6.95998154906556
aime24,spec_casc_tok,alpha0.35,case_010,0,ok,2.7034120734908136,3.7034120734908136,1410,381.0,0.45056867891513563,stop,True,2.8003336349502206
aime24,spec_casc_tok,alpha0.35,case_011,0,ok,2.2740359897172238,3.2740359897172238,6368,1945.0,0.37900599828620396,stop,True,14.358310183975846
aime24,spec_casc_tok,alpha0.35,case_012,0,ok,2.124407582938389,3.124407582938389,2637,844.0,0.35406793048973145,stop,True,6.2540006909985095
aime24,spec_casc_tok,alpha0.35,case_013,0,ok,2.8723776223776225,3.8723776223776225,2214,572.0,0.4787296037296037,stop,True,4.150160175981
aime24,spec_casc_tok,alpha0.35,case_014,0,ok,2.1009883970777827,3.1009883970777827,21648,6981.0,0.35016473284629707,stop,True,51.97655865410343
aime24,spec_casc_tok,alpha0.35,case_015,0,ok,2.484796328169822,3.484796328169822,6073,1743.0,0.41413272136163704,stop,True,12.770901856012642
aime24,spec_casc_tok,alpha0.35,case_016,0,ok,2.3960090850097338,3.3960090850097338,20933,6164.0,0.39933484750162235,stop,True,46.19981622300111
aime24,spec_casc_tok,alpha0.35,case_017,0,ok,2.420181112548512,3.420181112548512,13219,3865.0,0.4033635187580854,stop,True,28.34705079603009
aime24,spec_casc_tok,alpha0.35,case_018,0,ok,2.665582655826558,3.665582655826558,6763,1845.0,0.44426377597109307,stop,True,13.565518053015694
aime24,spec_casc_tok,alpha0.35,case_019,0,ok,2.2363517489375613,3.2363517489375613,9898,3059.0,0.37272529148959355,stop,True,22.393256975105032
aime24,spec_casc_tok,alpha0.35,case_020,0,ok,2.5595533498759306,3.5595533498759306,2868,806.0,0.42659222497932175,stop,True,5.8184458038304
aime24,spec_casc_tok,alpha0.35,case_021,0,ok,2.241699867197875,3.241699867197875,4882,1506.0,0.3736166445329792,stop,True,10.973065558122471
aime24,spec_casc_tok,alpha0.35,case_022,0,ok,1.932905067808708,2.932905067808708,28763,9807.0,0.32215084463478466,stop,True,72.05301639996469
aime24,spec_casc_tok,alpha0.35,case_023,0,ok,2.139830508474576,3.139830508474576,3703,1180.0,0.356638418079096,stop,True,8.539201027015224
aime24,spec_casc_tok,alpha0.35,case_024,0,ok,2.470432480141218,3.470432480141218,3932,1133.0,0.411738746690203,stop,True,8.153317008167505
aime24,spec_casc_tok,alpha0.35,case_025,0,ok,2.8946666666666667,3.8946666666666667,2920,750.0,0.48244444444444445,stop,True,5.310342314885929
aime24,spec_casc_tok,alpha0.35,case_026,0,ok,2.3114754098360657,3.3114754098360657,18379,5551.0,0.38524590163934425,stop,False,39.885146748041734
aime24,spec_casc_tok,alpha0.35,case_027,0,ok,2.688715953307393,3.688715953307393,1894,514.0,0.4481193255512322,stop,True,3.6933957040309906
aime24,spec_casc_tok,alpha0.35,case_028,0,ok,2.6574787190920146,3.6574787190920146,9021,2467.0,0.4429131198486691,stop,True,17.825242079794407
aime24,spec_casc_tok,alpha0.35,case_029,0,ok,2.212234094696598,3.212234094696598,32768,10201.0,0.3687056824494331,length,False,74.9558326958213
aime24,spec_casc_tok,alpha0.35,case_030,0,ok,1.8391243919388465,2.8391243919388467,8169,2878.0,0.3065207319898077,stop,True,20.755560361081734
aime24,spec_casc_tok,alpha0.55,case_001,0,ok,3.1678004535147393,4.167800453514739,1838,441.0,0.5279667422524565,stop,True,3.524394132895395
aime24,spec_casc_tok,alpha0.55,case_002,0,ok,2.257227575982209,3.257227575982209,17575,5396.0,0.3762045959970348,stop,True,38.58396514505148
aime24,spec_casc_tok,alpha0.55,case_003,0,ok,2.3342490842490844,3.3342490842490844,32768,9828.0,0.38904151404151405,length,False,71.92841429100372
aime24,spec_casc_tok,alpha0.55,case_004,0,ok,2.543048469387755,3.543048469387755,22223,6272.0,0.42384141156462585,stop,True,45.401363238925114
aime24,spec_casc_tok,alpha0.55,case_005,0,ok,2.4599483204134365,3.4599483204134365,6695,1935.0,0.4099913867355728,stop,True,13.777396647026762
aime24,spec_casc_tok,alpha0.55,case_006,0,ok,2.567655689598957,3.567655689598957,10941,3067.0,0.42794261493315944,stop,True,21.702235316857696
aime24,spec_casc_tok,alpha0.55,case_007,0,ok,2.526760563380282,3.526760563380282,7512,2130.0,0.4211267605633803,stop,True,15.082230561878532
aime24,spec_casc_tok,alpha0.55,case_008,0,ok,2.718974358974359,3.718974358974359,3625,975.0,0.45316239316239315,stop,True,6.908228348940611
aime24,spec_casc_tok,alpha0.55,case_009,0,ok,2.982961992136304,3.982961992136304,3039,763.0,0.49716033202271737,stop,True,5.482659722911194
aime24,spec_casc_tok,alpha0.55,case_010,0,ok,2.709443099273608,3.709443099273608,1532,413.0,0.4515738498789346,stop,True,2.9671114122029394
aime24,spec_casc_tok,alpha0.55,case_011,0,ok,2.450442477876106,3.450442477876106,7798,2260.0,0.4084070796460177,stop,True,16.184922703076154
aime24,spec_casc_tok,alpha0.55,case_012,0,ok,2.2885431400282887,3.2885431400282887,2325,707.0,0.3814238566713814,stop,True,5.0758253070525825
aime24,spec_casc_tok,alpha0.55,case_013,0,ok,2.326145552560647,3.326145552560647,1235,371.0,0.38769092542677447,stop,True,2.603560215095058
aime24,spec_casc_tok,alpha0.55,case_014,0,ok,1.9241071428571428,2.924107142857143,30784,10528.0,0.32068452380952384,stop,True,76.4430939310696
aime24,spec_casc_tok,alpha0.55,case_015,0,ok,2.48729531338227,3.48729531338227,6176,1771.0,0.414549218897045,stop,True,12.611259436933324
aime24,spec_casc_tok,alpha0.55,case_016,0,ok,2.5425685425685427,3.5425685425685427,4909,1386.0,0.4237614237614238,stop,True,9.931575107155368
aime24,spec_casc_tok,alpha0.55,case_017,0,ok,2.7504848093083387,3.7504848093083387,5802,1547.0,0.4584141348847231,stop,True,10.909135523950681
aime24,spec_casc_tok,alpha0.55,case_018,0,ok,2.5310366232153942,3.5310366232153942,22754,6444.0,0.42183943720256567,stop,True,46.611664584837854
aime24,spec_casc_tok,alpha0.55,case_019,0,ok,2.1925100588053232,3.1925100588053232,30943,9693.0,0.36541834313422056,stop,True,70.46422428800724
aime24,spec_casc_tok,alpha0.55,case_020,0,ok,2.6761229314420802,3.6761229314420802,3109,846.0,0.44602048857368004,stop,True,5.926827286137268
aime24,spec_casc_tok,alpha0.55,case_021,0,ok,2.508335137475644,3.508335137475644,16205,4619.0,0.41805585624594066,stop,True,33.41122367489152
aime24,spec_casc_tok,alpha0.55,case_022,0,ok,2.1508508797231034,3.1508508797231034,32768,10401.0,0.35847514662051727,length,False,76.18195012584329
aime24,spec_casc_tok,alpha0.55,case_023,0,ok,2.1841343370005792,3.1841343370005792,5499,1727.0,0.3640223895000965,stop,True,12.435911377891898
aime24,spec_casc_tok,alpha0.55,case_024,0,ok,2.705050505050505,3.705050505050505,7336,1980.0,0.4508417508417508,stop,True,14.14891540305689
aime24,spec_casc_tok,alpha0.55,case_025,0,ok,3.1751918158567776,4.175191815856778,3265,782.0,0.5291986359761296,stop,True,5.5096910409629345
aime24,spec_casc_tok,alpha0.55,case_026,0,ok,2.2942595757514828,3.2942595757514828,32768,9947.0,0.3823765959585805,length,False,72.00914381002076
aime24,spec_casc_tok,alpha0.55,case_027,0,ok,2.543529411764706,3.543529411764706,1505,425.0,0.423921568627451,stop,True,3.033920966088772
aime24,spec_casc_tok,alpha0.55,case_028,0,ok,2.631063204311612,3.631063204311612,14822,4082.0,0.43851053405193535,stop,True,29.348589160945266
aime24,spec_casc_tok,alpha0.55,case_029,0,ok,2.150658590520142,3.150658590520142,32768,10401.0,0.3584430984200237,length,False,76.27719318191521
aime24,spec_casc_tok,alpha0.55,case_030,0,ok,1.8810020876826723,2.8810020876826723,13799,4790.0,0.313500347947112,stop,True,34.50932308193296
aime24,spec_casc_tok,alpha0.8,case_001,0,ok,3.2057142857142855,4.2057142857142855,1471,350.0,0.5342857142857143,stop,True,3.4883153960108757
aime24,spec_casc_tok,alpha0.8,case_002,0,ok,2.5545815069922773,3.5545815069922773,17030,4791.0,0.4257635844987129,stop,True,35.25546846911311
aime24,spec_casc_tok,alpha0.8,case_003,0,ok,2.301015394693744,3.301015394693744,30233,9159.0,0.38350256578229064,stop,True,69.02248343708925
aime24,spec_casc_tok,alpha0.8,case_004,0,ok,2.7819713758079407,3.7819713758079407,32768,8664.0,0.4636618959679901,length,False,65.26161172706634
aime24,spec_casc_tok,alpha0.8,case_005,0,ok,2.7196916608269097,3.7196916608269097,5308,1427.0,0.4532819434711516,stop,True,10.487310194876045
aime24,spec_casc_tok,alpha0.8,case_006,0,ok,2.9650943396226417,3.9650943396226417,8405,2120.0,0.4941823899371069,stop,True,15.395330033032224
aime24,spec_casc_tok,alpha0.8,case_007,0,ok,2.523421588594705,3.523421588594705,3460,982.0,0.42057026476578413,stop,True,7.1611489788629115
aime24,spec_casc_tok,alpha0.8,case_008,0,ok,2.9771137952956135,3.9771137952956135,6254,1573.0,0.4961856325492689,stop,True,11.48337184987031
aime24,spec_casc_tok,alpha0.8,case_009,0,ok,2.946406820950061,3.946406820950061,3240,821.0,0.49106780349167684,stop,True,6.09170072292909
aime24,spec_casc_tok,alpha0.8,case_010,0,ok,2.912621359223301,3.912621359223301,1610,412.0,0.4854368932038835,stop,True,3.0626288689672947
aime24,spec_casc_tok,alpha0.8,case_011,0,ok,2.4514727184934815,3.4514727184934815,7148,2071.0,0.4085787864155802,stop,True,15.391136708902195
aime24,spec_casc_tok,alpha0.8,case_012,0,ok,2.227272727272727,3.227272727272727,2840,880.0,0.3712121212121212,stop,True,6.497611245140433
aime24,spec_casc_tok,alpha0.8,case_013,0,ok,2.8088607594936708,3.8088607594936708,3008,790.0,0.4681434599156118,stop,True,5.727563493186608
aime24,spec_casc_tok,alpha0.8,case_014,0,ok,2.337645141576696,3.337645141576696,32768,9818.0,0.389607523596116,length,False,73.74639952508733
aime24,spec_casc_tok,alpha0.8,case_015,0,ok,2.5476578411405297,3.5476578411405297,17418,4910.0,0.42460964019008823,stop,True,36.086036149878055
aime24,spec_casc_tok,alpha0.8,case_016,0,ok,2.7433431952662723,3.7433431952662723,5061,1352.0,0.457223865877712,stop,True,10.006432523950934
aime24,spec_casc_tok,alpha0.8,case_017,0,ok,3.008041817450744,4.008041817450744,9966,2487.0,0.5013403029084573,stop,True,18.14901851094328
aime24,spec_casc_tok,alpha0.8,case_018,0,ok,2.825115562403698,3.825115562403698,14894,3894.0,0.47085259373394966,stop,True,28.662999786203727
aime24,spec_casc_tok,alpha0.8,case_019,0,ok,2.5572901747350327,3.5572901747350327,24837,6982.0,0.4262150291225055,stop,True,51.8576402538456
aime24,spec_casc_tok,alpha0.8,case_020,0,ok,2.8954468802698146,3.8954468802698146,4620,1186.0,0.48257448004496906,stop,True,8.575843643862754
aime24,spec_casc_tok,alpha0.8,case_021,0,ok,2.4735421166306697,3.4735421166306697,6433,1852.0,0.41225701943844495,stop,True,13.602281934814528
aime24,spec_casc_tok,alpha0.8,case_022,0,ok,2.1735966735966734,3.1735966735966734,3051,962.0,0.3622661122661123,stop,True,7.0201603409368545
aime24,spec_casc_tok,alpha0.8,case_023,0,ok,2.4620425996723103,3.4620425996723103,6337,1831.0,0.4103404332787184,stop,True,13.578740540891886
aime24,spec_casc_tok,alpha0.8,case_024,0,ok,2.822134387351779,3.822134387351779,3868,1012.0,0.47035573122529645,stop,True,7.457378590013832
aime24,spec_casc_tok,alpha0.8,case_025,0,ok,3.4491682070240297,4.44916820702403,2407,541.0,0.5748613678373382,stop,True,3.9457860470283777
aime24,spec_casc_tok,alpha0.8,case_026,0,ok,2.3425481995307558,3.3425481995307558,32768,9803.0,0.39042469992179263,length,False,73.6620886491146
aime24,spec_casc_tok,alpha0.8,case_027,0,ok,3.278719397363465,4.278719397363465,2270,531.0,0.5464532328939109,stop,True,3.9107163411099464
aime24,spec_casc_tok,alpha0.8,case_028,0,ok,2.899276572064552,3.899276572064552,21020,5391.0,0.4832127620107587,stop,True,40.328190479194745
aime24,spec_casc_tok,alpha0.8,case_029,0,ok,2.4814067148321293,3.4814067148321293,32768,9412.0,0.41356778580535486,length,False,70.98888807999901
aime24,spec_casc_tok,alpha0.8,case_030,0,ok,2.182296231375986,3.182296231375986,10893,3423.0,0.3637160385626643,stop,True,25.272443322930485
aime24,spec_casc_tok_lt,alpha0.15,case_001,0,ok,3.23943661971831,4.23943661971831,1505,355.0,0.539906103286385,stop,True,3.3167210079263896
aime24,spec_casc_tok_lt,alpha0.15,case_002,0,ok,2.307908225530876,3.307908225530876,27105,8194.0,0.38465137092181273,stop,True,60.39878398110159
aime24,spec_casc_tok_lt,alpha0.15,case_003,0,ok,1.9491686963888595,2.9491686963888597,27849,9443.0,0.32486144939814326,stop,True,69.52991564711556
aime24,spec_casc_tok_lt,alpha0.15,case_004,0,ok,2.3173186913749713,3.3173186913749713,29000,8742.0,0.38621978189582856,stop,True,63.58447092701681
aime24,spec_casc_tok_lt,alpha0.15,case_005,0,ok,2.3602118893466746,3.3602118893466746,5709,1699.0,0.3933686482244457,stop,True,12.02407237701118
aime24,spec_casc_tok_lt,alpha0.15,case_006,0,ok,2.557669082125604,3.557669082125604,11783,3312.0,0.4262781803542673,stop,True,23.348146070959046
aime24,spec_casc_tok_lt,alpha0.15,case_007,0,ok,2.211723092470945,3.211723092470945,6354,1979.0,0.36862051541182417,stop,True,13.956357137067243
aime24,spec_casc_tok_lt,alpha0.15,case_008,0,ok,2.9214285714285713,3.9214285714285713,3842,980.0,0.4869047619047619,stop,True,6.873989379964769
aime24,spec_casc_tok_lt,alpha0.15,case_009,0,ok,2.874695863746959,3.874695863746959,3185,822.0,0.4791159772911598,stop,True,5.876489479094744
aime24,spec_casc_tok_lt,alpha0.15,case_010,0,ok,2.7492625368731565,3.7492625368731565,1270,339.0,0.4582104228121927,stop,True,2.4483473640866578
aime24,spec_casc_tok_lt,alpha0.15,case_011,0,ok,2.4329295648272766,3.4329295648272766,7652,2229.0,0.40548826080454614,stop,True,15.83734231814742
aime24,spec_casc_tok_lt,alpha0.15,case_012,0,ok,2.5555555555555554,3.5555555555555554,1248,351.0,0.42592592592592593,stop,True,2.528756867861375
aime24,spec_casc_tok_lt,alpha0.15,case_013,0,ok,2.95900439238653,3.95900439238653,2704,683.0,0.49316739873108834,stop,True,4.780765464063734
aime24,spec_casc_tok_lt,alpha0.15,case_014,0,ok,1.93363446838082,2.93363446838082,16884,5756.0,0.32227241139680335,stop,True,41.1591189680621
aime24,spec_casc_tok_lt,alpha0.15,case_015,0,ok,2.5698924731182795,3.5698924731182795,6308,1767.0,0.4283154121863799,stop,True,12.521251372992992
aime24,spec_casc_tok_lt,alpha0.15,case_016,0,ok,2.718840579710145,3.718840579710145,1281,345.0,0.45314009661835747,stop,True,2.4796267999336123
aime24,spec_casc_tok_lt,alpha0.15,case_017,0,ok,2.4294149221685455,3.4294149221685455,6389,1863.0,0.4049024870280909,stop,True,13.078555009094998
aime24,spec_casc_tok_lt,alpha0.15,case_018,0,ok,2.6811977102597973,3.6811977102597973,8360,2271.0,0.44686628504329956,stop,True,16.173929620999843
aime24,spec_casc_tok_lt,alpha0.15,case_019,0,ok,2.409005037783375,3.409005037783375,10826,3176.0,0.40150083963056254,stop,True,22.420049000065774
aime24,spec_casc_tok_lt,alpha0.15,case_020,0,ok,2.6341756919374246,3.6341756919374246,3020,831.0,0.4390292819895708,stop,True,5.806589161977172
aime24,spec_casc_tok_lt,alpha0.15,case_021,0,ok,2.2514011208967175,3.2514011208967175,8122,2498.0,0.3752335201494529,stop,True,17.835777078056708
aime24,spec_casc_tok_lt,alpha0.15,case_022,0,ok,1.925,2.925,3393,1160.0,0.32083333333333336,stop,True,8.211985062807798
aime24,spec_casc_tok_lt,alpha0.15,case_023,0,ok,2.233490566037736,3.233490566037736,4111,1272.0,0.37224842767295596,stop,True,9.117868483997881
aime24,spec_casc_tok_lt,alpha0.15,case_024,0,ok,2.669724770642202,3.669724770642202,3600,981.0,0.44495412844036697,stop,True,6.973789012059569
aime24,spec_casc_tok_lt,alpha0.15,case_025,0,ok,3.305389221556886,4.3053892215568865,2155,501.0,0.5508982035928144,stop,True,3.519757849164307
aime24,spec_casc_tok_lt,alpha0.15,case_026,0,ok,2.245516056277521,3.245516056277521,30218,9311.0,0.37425267604625356,stop,True,67.31793102691881
aime24,spec_casc_tok_lt,alpha0.15,case_027,0,ok,2.8578856152512997,3.8578856152512997,2225,577.0,0.47631426920854997,stop,True,4.112070531118661
aime24,spec_casc_tok_lt,alpha0.15,case_028,0,ok,2.9554655870445345,3.9554655870445345,6837,1729.0,0.4925775978407557,stop,True,12.284383862977847
aime24,spec_casc_tok_lt,alpha0.15,case_029,0,ok,2.326647564469914,3.326647564469914,11608,3490.0,0.387774594078319,stop,True,24.91868538991548
aime24,spec_casc_tok_lt,alpha0.15,case_030,0,ok,2.172981878088962,3.172981878088962,7703,2428.0,0.36216364634816034,stop,True,17.36907722009346
aime24,spec_casc_tok_lt,alpha0.35,case_001,0,ok,3.3045685279187818,4.304568527918782,1695,394.0,0.550761421319797,stop,True,3.721361178904772
aime24,spec_casc_tok_lt,alpha0.35,case_002,0,ok,2.341653160453809,3.341653160453809,20617,6170.0,0.3902755267423015,stop,True,45.435034145833924
aime24,spec_casc_tok_lt,alpha0.35,case_003,0,ok,1.8727097396335584,2.8727097396335584,32768,11407.0,0.3121182899389264,length,False,85.7951152259484
aime24,spec_casc_tok_lt,alpha0.35,case_004,0,ok,2.3615100533442757,3.3615100533442757,32768,9748.0,0.39358500889071263,length,False,73.43045375403017
aime24,spec_casc_tok_lt,alpha0.35,case_005,0,ok,2.4320827943078913,3.4320827943078913,7959,2319.0,0.40534713238464853,stop,True,16.94648261088878
aime24,spec_casc_tok_lt,alpha0.35,case_006,0,ok,2.7184075150972937,3.7184075150972937,16625,4471.0,0.4530679191828823,stop,True,32.74565929803066
aime24,spec_casc_tok_lt,alpha0.35,case_007,0,ok,2.312658227848101,3.312658227848101,5232,1580.0,0.38544303797468354,stop,True,11.478562944103032
aime24,spec_casc_tok_lt,alpha0.35,case_008,0,ok,2.6767317939609234,3.6767317939609234,2069,563.0,0.44612196566015394,stop,True,4.097747246967629
aime24,spec_casc_tok_lt,alpha0.35,case_009,0,ok,2.771712158808933,3.771712158808933,3040,806.0,0.4619520264681555,stop,True,5.954644209006801
aime24,spec_casc_tok_lt,alpha0.35,case_010,0,ok,2.653225806451613,3.653225806451613,906,248.0,0.4422043010752688,stop,True,1.8271650141105056
aime24,spec_casc_tok_lt,alpha0.35,case_011,0,ok,2.5561172901921134,3.5561172901921134,7034,1978.0,0.4260195483653522,stop,True,14.57715774094686
aime24,spec_casc_tok_lt,alpha0.35,case_012,0,ok,2.4177215189873418,3.4177215189873418,1890,553.0,0.4029535864978903,stop,True,4.0869047259911895
aime24,spec_casc_tok_lt,alpha0.35,case_013,0,ok,3.0968468468468466,4.096846846846846,1819,444.0,0.5161411411411412,stop,True,3.195691442117095
aime24,spec_casc_tok_lt,alpha0.35,case_014,0,ok,1.9877641824249166,2.9877641824249164,18801,6293.0,0.3312940304041528,stop,True,46.45646463497542
aime24,spec_casc_tok_lt,alpha0.35,case_015,0,ok,2.637243735763098,3.637243735763098,6385,1756.0,0.43954062262718296,stop,True,12.786763071082532
aime24,spec_casc_tok_lt,alpha0.35,case_016,0,ok,2.491552695092518,3.491552695092518,4340,1243.0,0.4152587825154197,stop,True,9.126216275151819
aime24,spec_casc_tok_lt,alpha0.35,case_017,0,ok,2.4932565540233367,3.4932565540233367,23052,6599.0,0.4155427590038895,stop,True,48.69524056999944
aime24,spec_casc_tok_lt,alpha0.35,case_018,0,ok,2.439388287952257,3.439388287952257,9221,2681.0,0.4065647146587094,stop,True,19.73148994613439
aime24,spec_casc_tok_lt,alpha0.35,case_019,0,ok,2.4189760450915925,3.4189760450915925,14558,4258.0,0.403162674181932,stop,True,31.21995937684551
aime24,spec_casc_tok_lt,alpha0.35,case_020,0,ok,2.8399209486166006,3.8399209486166006,3886,1012.0,0.4733201581027668,stop,True,7.301578079117462
aime24,spec_casc_tok_lt,alpha0.35,case_021,0,ok,2.2847763643824375,3.2847763643824375,8004,2437.0,0.3807960607304062,stop,True,17.91467448719777
aime24,spec_casc_tok_lt,alpha0.35,case_022,0,ok,2.0374462860650704,3.0374462860650704,4947,1629.0,0.3395743810108451,stop,True,11.884792953031138
aime24,spec_casc_tok_lt,alpha0.35,case_023,0,ok,2.2479338842975207,3.2479338842975207,11395,3509.0,0.3746556473829201,stop,True,26.059093435993418
aime24,spec_casc_tok_lt,alpha0.35,case_024,0,ok,2.576437587657784,3.576437587657784,2550,713.0,0.42940626460963066,stop,True,5.207959725055844
aime24,spec_casc_tok_lt,alpha0.35,case_025,0,ok,3.057233704292528,4.057233704292528,2552,629.0,0.5095389507154213,stop,True,4.550719087012112
aime24,spec_casc_tok_lt,alpha0.35,case_026,0,ok,2.3676258992805757,3.3676258992805757,32768,9730.0,0.3946043165467626,length,False,72.21441272692755
aime24,spec_casc_tok_lt,alpha0.35,case_027,0,ok,2.9390519187358914,3.9390519187358914,1744,443.0,0.4898419864559819,stop,True,3.2503383038565516
aime24,spec_casc_tok_lt,alpha0.35,case_028,0,ok,3.0041450777202074,4.0041450777202074,3865,965.0,0.5006908462867012,stop,True,7.047024477971718
aime24,spec_casc_tok_lt,alpha0.35,case_029,0,ok,2.3603813559322036,3.3603813559322036,15861,4720.0,0.39339689265536726,stop,True,34.92377971787937
aime24,spec_casc_tok_lt,alpha0.35,case_030,0,ok,2.034170854271357,3.034170854271357,6038,1990.0,0.3390284757118928,stop,True,14.595442764926702
