dataset,method,params,case,seed,status,l_bar,mean_accept_length,output_tokens,draft_rounds,draft_acceptance_rate,finish_reason,reached_final_channel,wall_time_seconds
gsm8k,spec_casc_tok,alpha0.15,case_016,0,ok,2.295774647887324,3.295774647887324,235,71.0,0.3826291079812207,stop,True,0.544681936968118
gsm8k,spec_casc_tok,alpha0.15,case_017,0,ok,2.723809523809524,3.723809523809524,392,105.0,0.45396825396825397,stop,True,0.7983372278977185
gsm8k,spec_casc_tok,alpha0.15,case_018,0,ok,2.8823529411764706,3.8823529411764706,132,34.0,0.4803921568627451,stop,True,0.27002734784036875
gsm8k,spec_casc_tok,alpha0.15,case_019,0,ok,2.5161290322580645,3.5161290322580645,109,31.0,0.41935483870967744,stop,True,0.24899738188832998
gsm8k,spec_casc_tok,alpha0.15,case_020,0,ok,2.338345864661654,3.338345864661654,440,133.0,0.38972431077694236,stop,True,1.0016278300900012
gsm8k,spec_casc_tok,alpha0.15,case_021,0,ok,2.008130081300813,3.008130081300813,367,123.0,0.3346883468834688,stop,True,0.9265370948705822
gsm8k,spec_casc_tok,alpha0.15,case_022,0,ok,2.574468085106383,3.574468085106383,167,47.0,0.42907801418439717,stop,True,0.36652126000262797
gsm8k,spec_casc_tok,alpha0.15,case_023,0,ok,2.761904761904762,3.761904761904762,78,21.0,0.4603174603174603,stop,True,0.17402972606942058
gsm8k,spec_casc_tok,alpha0.15,case_024,0,ok,3.0,4.0,91,23.0,0.5,stop,True,0.18926703603938222
gsm8k,spec_casc_tok,alpha0.15,case_025,0,ok,2.7948717948717947,3.7948717948717947,146,39.0,0.4658119658119658,stop,True,0.30898381606675684
gsm8k,spec_casc_tok,alpha0.15,case_026,0,ok,2.3863636363636362,3.3863636363636362,149,44.0,0.3977272727272727,stop,True,0.3448800779879093
gsm8k,spec_casc_tok,alpha0.15,case_027,0,ok,2.95,3.95,158,40.0,0.49166666666666664,stop,True,0.31818656506948173
gsm8k,spec_casc_tok,alpha0.15,case_028,0,ok,2.1136363636363638,3.1136363636363638,133,44.0,0.3522727272727273,stop,True,0.3441965780220926
gsm8k,spec_casc_tok,alpha0.15,case_029,0,ok,2.2,3.2,96,30.0,0.36666666666666664,stop,True,0.24025367386639118
gsm8k,spec_casc_tok,alpha0.15,case_030,0,ok,2.225806451612903,3.225806451612903,200,62.0,0.3709677419354839,stop,True,0.48094440810382366
gsm8k,spec_casc_tok,alpha0.35,case_001,0,ok,3.1,4.1,164,40.0,0.5166666666666667,stop,True,0.6655975878238678
gsm8k,spec_casc_tok,alpha0.35,case_002,0,ok,3.269230769230769,4.269230769230769,109,26.0,0.5448717948717948,stop,True,0.2108039641752839
gsm8k,spec_casc_tok,alpha0.35,case_003,0,ok,2.642857142857143,3.642857142857143,507,140.0,0.44047619047619047,stop,True,1.060931958956644
gsm8k,spec_casc_tok,alpha0.35,case_004,0,ok,2.772727272727273,3.772727272727273,82,22.0,0.4621212121212121,stop,True,0.181128382217139
gsm8k,spec_casc_tok,alpha0.35,case_005,0,ok,2.1463414634146343,3.1463414634146343,129,41.0,0.35772357723577236,stop,True,0.3216579360887408
gsm8k,spec_casc_tok,alpha0.35,case_006,0,ok,2.715909090909091,3.715909090909091,325,88.0,0.45265151515151514,stop,True,0.6714207839686424
gsm8k,spec_casc_tok,alpha0.35,case_007,0,ok,2.3636363636363638,3.3636363636363638,111,33.0,0.3939393939393939,stop,True,0.26378575805574656
gsm8k,spec_casc_tok,alpha0.35,case_008,0,ok,2.2517482517482517,3.2517482517482517,464,143.0,0.3752913752913753,stop,True,1.0751030601095408
gsm8k,spec_casc_tok,alpha0.35,case_009,0,ok,2.4331797235023043,3.4331797235023043,742,217.0,0.4055299539170507,stop,True,1.6156480531208217
gsm8k,spec_casc_tok,alpha0.35,case_010,0,ok,2.88,3.88,97,25.0,0.48,stop,True,0.20394795900210738
gsm8k,spec_casc_tok,alpha0.35,case_011,0,ok,2.625,3.625,142,40.0,0.4375,stop,True,0.31395041197538376
gsm8k,spec_casc_tok,alpha0.35,case_012,0,ok,2.948717948717949,3.948717948717949,154,39.0,0.49145299145299143,stop,True,0.3054004800505936
gsm8k,spec_casc_tok,alpha0.35,case_013,0,ok,1.9919354838709677,2.991935483870968,367,124.0,0.33198924731182794,stop,True,0.9341040519066155
gsm8k,spec_casc_tok,alpha0.35,case_014,0,ok,2.794392523364486,3.794392523364486,405,107.0,0.4657320872274143,stop,True,0.811199147021398
gsm8k,spec_casc_tok,alpha0.35,case_015,0,ok,2.6666666666666665,3.6666666666666665,253,69.0,0.4444444444444444,stop,True,0.5300167871173471
gsm8k,spec_casc_tok,alpha0.35,case_016,0,ok,2.4027777777777777,3.4027777777777777,244,72.0,0.40046296296296297,stop,True,0.5491980279330164
gsm8k,spec_casc_tok,alpha0.35,case_017,0,ok,3.1153846153846154,4.115384615384615,322,78.0,0.5192307692307693,stop,True,0.5950374479871243
gsm8k,spec_casc_tok,alpha0.35,case_018,0,ok,2.772727272727273,3.772727272727273,166,44.0,0.4621212121212121,stop,True,0.34292361000552773
gsm8k,spec_casc_tok,alpha0.35,case_019,0,ok,3.3793103448275863,4.379310344827586,126,29.0,0.5632183908045977,stop,True,0.23402496706694365
gsm8k,spec_casc_tok,alpha0.35,case_020,0,ok,2.6769230769230767,3.6769230769230767,239,65.0,0.4461538461538462,stop,True,0.5003854159731418
gsm8k,spec_casc_tok,alpha0.35,case_021,0,ok,1.9202453987730062,2.920245398773006,475,163.0,0.32004089979550104,stop,True,1.21900125592947
gsm8k,spec_casc_tok,alpha0.35,case_022,0,ok,1.8876404494382022,2.8876404494382024,256,89.0,0.3146067415730337,stop,True,0.6766307349316776
gsm8k,spec_casc_tok,alpha0.35,case_023,0,ok,2.1904761904761907,3.1904761904761907,67,21.0,0.36507936507936506,stop,True,0.17329174489714205
gsm8k,spec_casc_tok,alpha0.35,case_024,0,ok,2.6818181818181817,3.6818181818181817,82,22.0,0.44696969696969696,stop,True,0.17910341313108802
gsm8k,spec_casc_tok,alpha0.35,case_025,0,ok,2.810810810810811,3.810810810810811,138,37.0,0.46846846846846846,stop,True,0.2889869958162308
gsm8k,spec_casc_tok,alpha0.35,case_026,0,ok,2.5405405405405403,3.5405405405405403,132,37.0,0.42342342342342343,stop,True,0.2925710380077362
gsm8k,spec_casc_tok,alpha0.35,case_027,0,ok,2.909090909090909,3.909090909090909,129,33.0,0.48484848484848486,stop,True,0.26127181900665164
gsm8k,spec_casc_tok,alpha0.35,case_028,0,ok,2.836734693877551,3.836734693877551,189,49.0,0.47278911564625853,stop,True,0.38010084722191095
gsm8k,spec_casc_tok,alpha0.35,case_029,0,ok,2.6956521739130435,3.6956521739130435,85,23.0,0.4492753623188406,stop,True,0.18620129791088402
gsm8k,spec_casc_tok,alpha0.35,case_030,0,ok,2.7547169811320753,3.7547169811320753,199,53.0,0.4591194968553459,stop,True,0.411111667053774
gsm8k,spec_casc_tok,alpha0.55,case_001,0,ok,3.75,4.75,151,32.0,0.625,stop,True,0.5116605849470943
gsm8k,spec_casc_tok,alpha0.55,case_002,0,ok,3.4545454545454546,4.454545454545455,144,33.0,0.5757575757575758,stop,True,0.26307412702590227
gsm8k,spec_casc_tok,alpha0.55,case_003,0,ok,3.123076923076923,4.123076923076923,533,130.0,0.5205128205128206,stop,True,0.9907528620678931
gsm8k,spec_casc_tok,alpha0.55,case_004,0,ok,3.0256410256410255,4.0256410256410255,153,39.0,0.5042735042735043,stop,True,0.30905862199142575
gsm8k,spec_casc_tok,alpha0.55,case_005,0,ok,3.3275862068965516,4.327586206896552,251,58.0,0.5545977011494253,stop,True,0.4523602060507983
gsm8k,spec_casc_tok,alpha0.55,case_006,0,ok,2.513157894736842,3.513157894736842,534,152.0,0.41885964912280704,stop,True,1.1471742200665176
gsm8k,spec_casc_tok,alpha0.55,case_007,0,ok,2.6862745098039214,3.6862745098039214,188,51.0,0.4477124183006536,stop,True,0.3982135171536356
gsm8k,spec_casc_tok,alpha0.55,case_008,0,ok,2.863013698630137,3.863013698630137,565,146.0,0.4771689497716895,stop,True,1.1060279440134764
gsm8k,spec_casc_tok,alpha0.55,case_009,0,ok,2.3944444444444444,3.3944444444444444,611,180.0,0.3990740740740741,stop,True,1.3499162918888032
gsm8k,spec_casc_tok,alpha0.55,case_010,0,ok,2.9655172413793105,3.9655172413793105,116,29.0,0.4942528735632184,stop,True,0.23295461502857506
gsm8k,spec_casc_tok,alpha0.55,case_011,0,ok,3.380952380952381,4.380952380952381,184,42.0,0.5634920634920635,stop,True,0.3307567301671952
gsm8k,spec_casc_tok,alpha0.55,case_012,0,ok,3.5,4.5,99,22.0,0.5833333333333334,stop,True,0.1817814838141203
gsm8k,spec_casc_tok,alpha0.55,case_013,0,ok,2.008,3.008,377,125.0,0.33466666666666667,stop,True,0.9441415159963071
gsm8k,spec_casc_tok,alpha0.55,case_014,0,ok,2.5357142857142856,3.5357142857142856,397,112.0,0.4226190476190476,stop,True,0.8465670340228826
gsm8k,spec_casc_tok,alpha0.55,case_015,0,ok,2.8974358974358974,3.8974358974358974,151,39.0,0.4829059829059829,stop,True,0.30885197897441685
gsm8k,spec_casc_tok,alpha0.55,case_016,0,ok,1.9152542372881356,2.915254237288136,172,59.0,0.3192090395480226,stop,True,0.4592259800992906
gsm8k,spec_casc_tok,alpha0.55,case_017,0,ok,2.8208955223880596,3.8208955223880596,252,67.0,0.4701492537313433,stop,True,0.5167324470821768
gsm8k,spec_casc_tok,alpha0.55,case_018,0,ok,3.1153846153846154,4.115384615384615,106,26.0,0.5192307692307693,stop,True,0.20850670314393938
gsm8k,spec_casc_tok,alpha0.55,case_019,0,ok,2.727272727272727,3.727272727272727,120,33.0,0.45454545454545453,stop,True,0.26405236893333495
gsm8k,spec_casc_tok,alpha0.55,case_020,0,ok,2.8076923076923075,3.8076923076923075,198,52.0,0.46794871794871795,stop,True,0.40360874705947936
gsm8k,spec_casc_tok,alpha0.55,case_021,0,ok,2.25,3.25,482,148.0,0.375,stop,True,1.112965096021071
gsm8k,spec_casc_tok,alpha0.55,case_022,0,ok,2.9285714285714284,3.9285714285714284,219,56.0,0.4880952380952381,stop,True,0.43605943489819765
gsm8k,spec_casc_tok,alpha0.55,case_023,0,ok,2.6363636363636362,3.6363636363636362,78,22.0,0.4393939393939394,stop,True,0.18156877905130386
gsm8k,spec_casc_tok,alpha0.55,case_024,0,ok,3.4545454545454546,4.454545454545455,95,22.0,0.5757575757575758,stop,True,0.17980466107837856
gsm8k,spec_casc_tok,alpha0.55,case_025,0,ok,3.2857142857142856,4.285714285714286,239,56.0,0.5476190476190477,stop,True,0.42842383589595556
gsm8k,spec_casc_tok,alpha0.55,case_026,0,ok,3.235294117647059,4.235294117647059,142,34.0,0.5392156862745098,stop,True,0.26963390898890793
gsm8k,spec_casc_tok,alpha0.55,case_027,0,ok,3.2,4.2,147,35.0,0.5333333333333333,stop,True,0.2807853678241372
gsm8k,spec_casc_tok,alpha0.55,case_028,0,ok,2.4054054054054053,3.4054054054054053,123,37.0,0.4009009009009009,stop,True,0.29372374806553125
gsm8k,spec_casc_tok,alpha0.55,case_029,0,ok,3.037037037037037,4.037037037037037,105,27.0,0.5061728395061729,stop,True,0.21702676499262452
gsm8k,spec_casc_tok,alpha0.55,case_030,0,ok,3.3866666666666667,4.386666666666667,328,75.0,0.5644444444444444,stop,True,0.5788388040382415
gsm8k,spec_casc_tok,alpha0.8,case_001,0,ok,4.32258064516129,5.32258064516129,165,31.0,0.7204301075268817,stop,True,0.5201956571545452
gsm8k,spec_casc_tok,alpha0.8,case_002,0,ok,3.75,4.75,113,24.0,0.625,stop,True,0.1959351059049368
gsm8k,spec_casc_tok,alpha0.8,case_003,0,ok,2.9774436090225564,3.9774436090225564,528,133.0,0.49624060150375937,stop,True,1.007377526955679
gsm8k,spec_casc_tok,alpha0.8,case_004,0,ok,2.9,3.9,76,20.0,0.48333333333333334,stop,True,0.16566925821825862
gsm8k,spec_casc_tok,alpha0.8,case_005,0,ok,3.3846153846153846,4.384615384615385,284,65.0,0.5641025641025641,stop,True,0.4988136871252209
gsm8k,spec_casc_tok,alpha0.8,case_006,0,ok,3.053763440860215,4.053763440860215,376,93.0,0.5089605734767025,stop,True,0.7042846709955484
gsm8k,spec_casc_tok,alpha0.8,case_007,0,ok,4.6,5.6,84,15.0,0.7666666666666667,stop,True,0.12836247100494802
gsm8k,spec_casc_tok,alpha0.8,case_008,0,ok,2.918918918918919,3.918918918918919,871,222.0,0.4864864864864865,stop,True,1.660472194897011
gsm8k,spec_casc_tok,alpha0.8,case_009,0,ok,2.8536585365853657,3.8536585365853657,630,164.0,0.47560975609756095,stop,True,1.2331693228334188
gsm8k,spec_casc_tok,alpha0.8,case_010,0,ok,2.903225806451613,3.903225806451613,119,31.0,0.4838709677419355,stop,True,0.24812529888004065
gsm8k,spec_casc_tok,alpha0.8,case_011,0,ok,3.825,4.825,193,40.0,0.6375,stop,True,0.3145707498770207
gsm8k,spec_casc_tok,alpha0.8,case_012,0,ok,3.857142857142857,4.857142857142858,102,21.0,0.6428571428571429,stop,True,0.1734373620711267
gsm8k,spec_casc_tok,alpha0.8,case_013,0,ok,2.5242718446601944,3.5242718446601944,360,103.0,0.42071197411003236,stop,True,0.7793506630696356
gsm8k,spec_casc_tok,alpha0.8,case_014,0,ok,3.33587786259542,4.33587786259542,566,131.0,0.5559796437659033,stop,True,0.9854342688340694
gsm8k,spec_casc_tok,alpha0.8,case_015,0,ok,3.3,4.3,172,40.0,0.55,stop,True,0.3152576831635088
gsm8k,spec_casc_tok,alpha0.8,case_016,0,ok,2.4126984126984126,3.4126984126984126,214,63.0,0.4021164021164021,stop,True,0.48526772018522024
gsm8k,spec_casc_tok,alpha0.8,case_017,0,ok,3.466666666666667,4.466666666666667,336,75.0,0.5777777777777777,stop,True,0.5718342689797282
gsm8k,spec_casc_tok,alpha0.8,case_018,0,ok,3.0,4.0,148,37.0,0.5,stop,True,0.290643195156008
gsm8k,spec_casc_tok,alpha0.8,case_019,0,ok,2.8974358974358974,3.8974358974358974,152,39.0,0.4829059829059829,stop,True,0.3066120620351285
gsm8k,spec_casc_tok,alpha0.8,case_020,0,ok,3.017543859649123,4.017543859649123,228,57.0,0.5029239766081871,stop,True,0.43711330206133425
gsm8k,spec_casc_tok,alpha0.8,case_021,0,ok,2.4058823529411764,3.4058823529411764,578,170.0,0.40098039215686276,stop,True,1.2624196000397205
gsm8k,spec_casc_tok,alpha0.8,case_022,0,ok,2.4782608695652173,3.4782608695652173,158,46.0,0.41304347826086957,stop,True,0.35690382588654757
gsm8k,spec_casc_tok,alpha0.8,case_023,0,ok,3.64,4.640000000000001,112,25.0,0.6066666666666667,stop,True,0.2024061819538474
gsm8k,spec_casc_tok,alpha0.8,case_024,0,ok,2.7777777777777777,3.7777777777777777,68,18.0,0.46296296296296297,stop,True,0.15070207207463682
gsm8k,spec_casc_tok,alpha0.8,case_025,0,ok,3.4545454545454546,4.454545454545455,98,22.0,0.5757575757575758,stop,True,0.1794022680260241
gsm8k,spec_casc_tok,alpha0.8,case_026,0,ok,2.972972972972973,3.972972972972973,147,37.0,0.4954954954954955,stop,True,0.2930847038514912
gsm8k,spec_casc_tok,alpha0.8,case_027,0,ok,3.3513513513513513,4.351351351351351,162,37.0,0.5585585585585585,stop,True,0.2931061109993607
gsm8k,spec_casc_tok,alpha0.8,case_028,0,ok,2.9545454545454546,3.9545454545454546,173,44.0,0.49242424242424243,stop,True,0.3437071810476482
gsm8k,spec_casc_tok,alpha0.8,case_029,0,ok,3.1923076923076925,4.1923076923076925,216,52.0,0.532051282051282,stop,True,0.40415661386214197
gsm8k,spec_casc_tok,alpha0.8,case_030,0,ok,3.284313725490196,4.284313725490196,435,102.0,0.5473856209150327,stop,True,0.7752544190734625
gsm8k,spec_casc_tok_lt,alpha0.15,case_001,0,ok,3.5294117647058822,4.529411764705882,154,34.0,0.5882352941176471,stop,True,3.2046175089199096
gsm8k,spec_casc_tok_lt,alpha0.15,case_002,0,ok,3.0,4.0,164,42.0,0.5,stop,True,0.3293732600286603
gsm8k,spec_casc_tok_lt,alpha0.15,case_003,0,ok,2.8333333333333335,3.8333333333333335,690,180.0,0.4722222222222222,stop,True,1.3526343340054154
gsm8k,spec_casc_tok_lt,alpha0.15,case_004,0,ok,3.380952380952381,4.380952380952381,88,21.0,0.5634920634920635,stop,True,0.17338412208482623
gsm8k,spec_casc_tok_lt,alpha0.15,case_005,0,ok,3.489795918367347,4.4897959183673475,220,49.0,0.5816326530612245,stop,True,0.3847168139182031
gsm8k,spec_casc_tok_lt,alpha0.15,case_006,0,ok,2.9239130434782608,3.9239130434782608,361,92.0,0.48731884057971014,stop,True,0.6982371411286294
gsm8k,spec_casc_tok_lt,alpha0.15,case_007,0,ok,4.0,5.0,116,23.0,0.6666666666666666,stop,True,0.18820004421286285
gsm8k,spec_casc_tok_lt,alpha0.15,case_008,0,ok,2.4415094339622643,3.4415094339622643,913,265.0,0.4069182389937107,stop,True,1.9866327540948987
gsm8k,spec_casc_tok_lt,alpha0.15,case_009,0,ok,2.4318181818181817,3.4318181818181817,603,176.0,0.4053030303030303,stop,True,1.3191758070606738
gsm8k,spec_casc_tok_lt,alpha0.15,case_010,0,ok,2.8461538461538463,3.8461538461538463,150,39.0,0.47435897435897434,stop,True,0.3072829789016396
gsm8k,spec_casc_tok_lt,alpha0.15,case_011,0,ok,2.880952380952381,3.880952380952381,163,42.0,0.4801587301587302,stop,True,0.32773016300052404
gsm8k,spec_casc_tok_lt,alpha0.15,case_012,0,ok,3.4074074074074074,4.407407407407407,119,27.0,0.5679012345679012,stop,True,0.2180476721841842
gsm8k,spec_casc_tok_lt,alpha0.15,case_013,0,ok,2.268292682926829,3.268292682926829,403,123.0,0.3780487804878049,stop,True,0.9276988080237061
gsm8k,spec_casc_tok_lt,alpha0.15,case_014,0,ok,2.510948905109489,3.510948905109489,480,137.0,0.41849148418491483,stop,True,1.0341565301641822
gsm8k,spec_casc_tok_lt,alpha0.15,case_015,0,ok,3.23728813559322,4.23728813559322,247,59.0,0.53954802259887,stop,True,0.4581606339197606
gsm8k,spec_casc_tok_lt,alpha0.15,case_016,0,ok,2.2941176470588234,3.2941176470588234,223,68.0,0.38235294117647056,stop,True,0.5081698808353394
gsm8k,spec_casc_tok_lt,alpha0.15,case_017,0,ok,3.5522388059701493,4.552238805970149,304,67.0,0.5920398009950248,stop,True,0.5058557570446283
gsm8k,spec_casc_tok_lt,alpha0.15,case_018,0,ok,2.5625,3.5625,286,80.0,0.4270833333333333,stop,True,0.5945347950328141
gsm8k,spec_casc_tok_lt,alpha0.15,case_019,0,ok,3.1818181818181817,4.181818181818182,227,55.0,0.5303030303030303,stop,True,0.4156410831492394
gsm8k,spec_casc_tok_lt,alpha0.15,case_020,0,ok,2.6530612244897958,3.6530612244897958,356,98.0,0.4421768707482993,stop,True,0.7278432499151677
gsm8k,spec_casc_tok_lt,alpha0.15,case_021,0,ok,2.312925170068027,3.312925170068027,484,147.0,0.3854875283446712,stop,True,1.078062711050734
gsm8k,spec_casc_tok_lt,alpha0.15,case_022,0,ok,2.2857142857142856,3.2857142857142856,344,105.0,0.38095238095238093,stop,True,0.7772763310931623
gsm8k,spec_casc_tok_lt,alpha0.15,case_023,0,ok,3.0384615384615383,4.038461538461538,103,26.0,0.5064102564102564,stop,True,0.2051087070722133
gsm8k,spec_casc_tok_lt,alpha0.15,case_024,0,ok,2.95,3.95,78,20.0,0.49166666666666664,stop,True,0.16071637603454292
gsm8k,spec_casc_tok_lt,alpha0.15,case_025,0,ok,3.0,4.0,259,65.0,0.5,stop,True,0.4849228751845658
gsm8k,spec_casc_tok_lt,alpha0.15,case_026,0,ok,3.076923076923077,4.076923076923077,159,39.0,0.5128205128205128,stop,True,0.305373600916937
gsm8k,spec_casc_tok_lt,alpha0.15,case_027,0,ok,3.0,4.0,192,48.0,0.5,stop,True,0.3668909138068557
gsm8k,spec_casc_tok_lt,alpha0.15,case_028,0,ok,2.635135135135135,3.635135135135135,269,74.0,0.4391891891891892,stop,True,0.5545979388989508
gsm8k,spec_casc_tok_lt,alpha0.15,case_029,0,ok,3.4634146341463414,4.463414634146341,181,41.0,0.5772357723577236,stop,True,0.3147165300324559
gsm8k,spec_casc_tok_lt,alpha0.15,case_030,0,ok,3.247191011235955,4.247191011235955,378,89.0,0.5411985018726592,stop,True,0.663407513871789
gsm8k,spec_casc_tok_lt,alpha0.35,case_001,0,ok,3.727272727272727,4.727272727272727,207,44.0,0.6212121212121212,stop,True,0.6620408459566534
gsm8k,spec_casc_tok_lt,alpha0.35,case_002,0,ok,4.0344827586206895,5.0344827586206895,145,29.0,0.6724137931034483,stop,True,0.23326064087450504
gsm8k,spec_casc_tok_lt,alpha0.35,case_003,0,ok,2.8040201005025125,3.8040201005025125,755,199.0,0.46733668341708545,stop,True,1.4962808531709015
gsm8k,spec_casc_tok_lt,alpha0.35,case_004,0,ok,3.2911392405063293,4.291139240506329,339,79.0,0.5485232067510548,stop,True,0.6083061408717185
gsm8k,spec_casc_tok_lt,alpha0.35,case_005,0,ok,2.5961538461538463,3.5961538461538463,186,52.0,0.4326923076923077,stop,True,0.4062708290293813
gsm8k,spec_casc_tok_lt,alpha0.35,case_006,0,ok,2.8974358974358974,3.8974358974358974,303,78.0,0.4829059829059829,stop,True,0.5949541488662362
gsm8k,spec_casc_tok_lt,alpha0.35,case_007,0,ok,3.4166666666666665,4.416666666666666,106,24.0,0.5694444444444444,stop,True,0.19526822702027857
gsm8k,spec_casc_tok_lt,alpha0.35,case_008,0,ok,2.5989304812834226,3.5989304812834226,671,187.0,0.43315508021390375,stop,True,1.4079947269055992
gsm8k,spec_casc_tok_lt,alpha0.35,case_009,0,ok,2.5654450261780104,3.5654450261780104,680,191.0,0.42757417102966844,stop,True,1.4301931711379439
gsm8k,spec_casc_tok_lt,alpha0.35,case_010,0,ok,3.3529411764705883,4.352941176470589,148,34.0,0.5588235294117647,stop,True,0.27002184209413826
gsm8k,spec_casc_tok_lt,alpha0.35,case_011,0,ok,2.8947368421052633,3.8947368421052633,296,76.0,0.4824561403508772,stop,True,0.5831019270699471
gsm8k,spec_casc_tok_lt,alpha0.35,case_012,0,ok,3.8846153846153846,4.884615384615385,128,26.0,0.6474358974358975,stop,True,0.2097746089566499
gsm8k,spec_casc_tok_lt,alpha0.35,case_013,0,ok,2.5416666666666665,3.5416666666666665,338,96.0,0.4236111111111111,stop,True,0.7270080600865185
gsm8k,spec_casc_tok_lt,alpha0.35,case_014,0,ok,2.816326530612245,3.816326530612245,374,98.0,0.46938775510204084,stop,True,0.7399597850162536
gsm8k,spec_casc_tok_lt,alpha0.35,case_015,0,ok,2.7901234567901234,3.7901234567901234,307,81.0,0.46502057613168724,stop,True,0.6200078660622239
gsm8k,spec_casc_tok_lt,alpha0.35,case_016,0,ok,2.6222222222222222,3.6222222222222222,163,45.0,0.43703703703703706,stop,True,0.3500330119859427
gsm8k,spec_casc_tok_lt,alpha0.35,case_017,0,ok,3.11,4.109999999999999,409,100.0,0.5183333333333333,stop,True,0.7564121130853891
gsm8k,spec_casc_tok_lt,alpha0.35,case_018,0,ok,2.977777777777778,3.977777777777778,179,45.0,0.4962962962962963,stop,True,0.35181644302792847
gsm8k,spec_casc_tok_lt,alpha0.35,case_019,0,ok,2.86046511627907,3.86046511627907,164,43.0,0.47674418604651164,stop,True,0.3352656550705433
gsm8k,spec_casc_tok_lt,alpha0.35,case_020,0,ok,2.4318181818181817,3.4318181818181817,300,88.0,0.4053030303030303,stop,True,0.6653355560265481
gsm8k,spec_casc_tok_lt,alpha0.35,case_021,0,ok,2.256,3.256,405,125.0,0.376,stop,True,0.9352405439130962
gsm8k,spec_casc_tok_lt,alpha0.35,case_022,0,ok,2.0693069306930694,3.0693069306930694,309,101.0,0.3448844884488449,stop,True,0.7609570440836251
gsm8k,spec_casc_tok_lt,alpha0.35,case_023,0,ok,3.388888888888889,4.388888888888889,78,18.0,0.5648148148148148,stop,True,0.15119768190197647
gsm8k,spec_casc_tok_lt,alpha0.35,case_024,0,ok,3.037037037037037,4.037037037037037,109,27.0,0.5061728395061729,stop,True,0.21743675996549428
gsm8k,spec_casc_tok_lt,alpha0.35,case_025,0,ok,3.638888888888889,4.638888888888889,165,36.0,0.6064814814814815,stop,True,0.28419142588973045
gsm8k,spec_casc_tok_lt,alpha0.35,case_026,0,ok,3.263157894736842,4.2631578947368425,162,38.0,0.543859649122807,stop,True,0.30044619808904827
gsm8k,spec_casc_tok_lt,alpha0.35,case_027,0,ok,3.6818181818181817,4.681818181818182,103,22.0,0.6136363636363636,stop,True,0.1790472089778632
gsm8k,spec_casc_tok_lt,alpha0.35,case_028,0,ok,2.8142857142857145,3.8142857142857145,266,70.0,0.46904761904761905,stop,True,0.5346917589195073
gsm8k,spec_casc_tok_lt,alpha0.35,case_029,0,ok,2.4482758620689653,3.4482758620689653,99,29.0,0.40804597701149425,stop,True,0.23030047700740397
gsm8k,spec_casc_tok_lt,alpha0.35,case_030,0,ok,2.823529411764706,3.823529411764706,325,85.0,0.47058823529411764,stop,True,0.6463351929560304
gsm8k,spec_casc_tok_lt,alpha0.55,case_001,0,ok,4.130434782608695,5.130434782608695,236,46.0,0.6884057971014492,stop,True,0.6410897860769182
