dataset,method,params,case,seed,status,l_bar,mean_accept_length,output_tokens,draft_rounds,draft_acceptance_rate,finish_reason,reached_final_channel,wall_time_seconds
livecodebench,spec_casc_tok,alpha0.15,case_007,2,ok,2.5591985428051003,3.5591985428051003,1951,549.0,0.4265330904675167,stop,True,4.058020577766001
livecodebench,spec_casc_tok,alpha0.15,case_008,0,ok,2.4923664122137406,3.4923664122137406,1828,524.0,0.4153944020356234,stop,True,3.8962808470241725
livecodebench,spec_casc_tok,alpha0.15,case_008,1,ok,2.432926829268293,3.432926829268293,1688,492.0,0.4054878048780488,stop,True,3.582663435023278
livecodebench,spec_casc_tok,alpha0.15,case_008,2,ok,2.4615384615384617,3.4615384615384617,1484,429.0,0.41025641025641024,stop,True,3.1940861898474395
livecodebench,spec_casc_tok,alpha0.15,case_009,0,ok,2.0071271929824563,3.0071271929824563,5482,1824.0,0.33452119883040937,stop,True,13.441339076962322
livecodebench,spec_casc_tok,alpha0.15,case_009,1,ok,2.1839139344262297,3.1839139344262297,6212,1952.0,0.3639856557377049,stop,True,14.051901131868362
livecodebench,spec_casc_tok,alpha0.15,case_009,2,ok,2.1530944625407167,3.1530944625407167,2902,921.0,0.35884907709011943,stop,True,6.802274335175753
livecodebench,spec_casc_tok,alpha0.15,case_010,0,ok,1.9943872778297473,2.9943872778297473,3199,1069.0,0.33239787963829126,stop,True,7.926867013797164
livecodebench,spec_casc_tok,alpha0.15,case_010,1,ok,2.119551681195517,3.119551681195517,2502,803.0,0.35325861353258614,stop,True,5.816442593000829
livecodebench,spec_casc_tok,alpha0.15,case_010,2,ok,1.8470588235294119,2.847058823529412,1933,680.0,0.307843137254902,stop,True,5.0434984946623445
livecodebench,spec_casc_tok,alpha0.15,case_011,0,ok,2.1696149843912593,3.1696149843912593,6090,1922.0,0.36160249739854317,stop,True,13.92079218197614
livecodebench,spec_casc_tok,alpha0.15,case_011,1,ok,2.2708498808578237,3.2708498808578237,4116,1259.0,0.3784749801429706,stop,True,9.058318649418652
livecodebench,spec_casc_tok,alpha0.15,case_011,2,ok,2.254950495049505,3.254950495049505,2627,808.0,0.3758250825082508,stop,True,5.963636679109186
livecodebench,spec_casc_tok,alpha0.15,case_012,0,ok,2.4760765550239237,3.4760765550239237,1452,418.0,0.4126794258373206,stop,True,3.046141051221639
livecodebench,spec_casc_tok,alpha0.15,case_012,1,ok,2.351293103448276,3.351293103448276,1555,464.0,0.39188218390804597,stop,True,3.3922667177394032
livecodebench,spec_casc_tok,alpha0.15,case_012,2,ok,2.559090909090909,3.559090909090909,1564,440.0,0.4265151515151515,stop,True,3.277722860686481
livecodebench,spec_casc_tok,alpha0.15,case_013,0,ok,2.5103338632750396,3.5103338632750396,2205,629.0,0.4183889772125066,stop,True,4.530281148850918
livecodebench,spec_casc_tok,alpha0.15,case_013,1,ok,2.55,3.55,2127,600.0,0.425,stop,True,4.321619701106101
livecodebench,spec_casc_tok,alpha0.15,case_013,2,ok,2.4886792452830186,3.4886792452830186,1847,530.0,0.4147798742138365,stop,True,3.903931953944266
livecodebench,spec_casc_tok,alpha0.15,case_014,0,ok,2.0692742695570217,3.0692742695570217,6510,2122.0,0.3448790449261703,stop,True,15.200439658947289
livecodebench,spec_casc_tok,alpha0.15,case_014,1,ok,2.227928447778419,3.227928447778419,11186,3466.0,0.37132140796306984,stop,True,25.040023921988904
livecodebench,spec_casc_tok,alpha0.15,case_014,2,ok,2.021657013346764,3.021657013346764,12000,3971.0,0.33694283555779403,length,False,29.334104670677334
livecodebench,spec_casc_tok,alpha0.15,case_015,0,ok,2.2119850187265917,3.2119850187265917,4288,1335.0,0.3686641697877653,stop,True,9.711019304115325
livecodebench,spec_casc_tok,alpha0.15,case_015,1,ok,2.21072226358898,3.21072226358898,4311,1343.0,0.36845371059816334,stop,True,9.750780811998993
livecodebench,spec_casc_tok,alpha0.15,case_015,2,ok,2.028044871794872,3.028044871794872,3775,1248.0,0.33800747863247865,stop,True,9.282189283985645
livecodebench,spec_casc_tok,alpha0.15,case_016,0,ok,2.8002244668911334,3.8002244668911334,3383,891.0,0.4667040778151889,stop,True,6.382414567284286
livecodebench,spec_casc_tok,alpha0.15,case_016,1,ok,2.6132911392405065,3.6132911392405065,5707,1580.0,0.4355485232067511,stop,True,11.301699458155781
livecodebench,spec_casc_tok,alpha0.15,case_016,2,ok,2.287671232876712,3.287671232876712,3840,1168.0,0.3812785388127854,stop,True,8.570639750920236
livecodebench,spec_casc_tok,alpha0.15,case_017,0,ok,2.06838905775076,3.06838905775076,4035,1316.0,0.34473150962512666,stop,True,9.417045985814184
livecodebench,spec_casc_tok,alpha0.15,case_017,1,ok,2.146987951807229,3.146987951807229,2610,830.0,0.3578313253012048,stop,True,5.971247314941138
livecodebench,spec_casc_tok,alpha0.15,case_017,2,ok,1.9215686274509804,2.9215686274509807,1192,408.0,0.3202614379084967,stop,True,2.9982270528562367
livecodebench,spec_casc_tok,alpha0.15,case_018,0,ok,2.3294460641399417,3.3294460641399417,1138,343.0,0.3882410106899903,stop,True,2.497815783135593
livecodebench,spec_casc_tok,alpha0.15,case_018,1,ok,2.4759036144578315,3.4759036144578315,1154,332.0,0.4126506024096386,stop,True,2.4130414719693363
livecodebench,spec_casc_tok,alpha0.15,case_018,2,ok,2.2919254658385095,3.2919254658385095,1058,322.0,0.38198757763975155,stop,True,2.3990760021843016
livecodebench,spec_casc_tok,alpha0.15,case_019,0,ok,2.56353591160221,3.56353591160221,1287,362.0,0.427255985267035,stop,True,2.6552826380357146
livecodebench,spec_casc_tok,alpha0.15,case_019,1,ok,2.449122807017544,3.449122807017544,980,285.0,0.408187134502924,stop,True,2.08983206236735
livecodebench,spec_casc_tok,alpha0.15,case_019,2,ok,2.2637362637362637,3.2637362637362637,591,182.0,0.3772893772893773,stop,True,1.3673359132371843
livecodebench,spec_casc_tok,alpha0.15,case_020,0,ok,2.4767080745341614,3.4767080745341614,2237,644.0,0.41278467908902694,stop,True,4.674404656048864
livecodebench,spec_casc_tok,alpha0.15,case_020,1,ok,2.386138613861386,3.386138613861386,1707,505.0,0.3976897689768977,stop,True,3.663852747064084
livecodebench,spec_casc_tok,alpha0.15,case_020,2,ok,2.12784588441331,3.12784588441331,1784,571.0,0.35464098073555167,stop,True,4.232515974901617
livecodebench,spec_casc_tok,alpha0.15,case_021,0,ok,2.4089709762532983,3.4089709762532983,3874,1137.0,0.401495162708883,stop,True,8.219227828085423
livecodebench,spec_casc_tok,alpha0.15,case_021,1,ok,2.3574193548387097,3.3574193548387097,2598,775.0,0.3929032258064516,stop,True,5.615044578444213
livecodebench,spec_casc_tok,alpha0.15,case_021,2,ok,2.3666666666666667,3.3666666666666667,4340,1290.0,0.39444444444444443,stop,True,9.584203057922423
livecodebench,spec_casc_tok,alpha0.15,case_022,0,ok,2.3179571663920924,3.3179571663920924,2011,607.0,0.38632619439868204,stop,True,4.396112684160471
livecodebench,spec_casc_tok,alpha0.15,case_022,1,ok,1.9566115702479339,2.956611570247934,1430,484.0,0.3261019283746556,stop,True,3.51317738275975
livecodebench,spec_casc_tok,alpha0.15,case_022,2,ok,2.1014285714285714,3.1014285714285714,2168,700.0,0.35023809523809524,stop,True,5.208057494368404
livecodebench,spec_casc_tok,alpha0.15,case_023,0,ok,2.3395931142410014,3.3395931142410014,2132,639.0,0.3899321857068336,stop,True,4.61454918095842
livecodebench,spec_casc_tok,alpha0.15,case_023,1,ok,2.21044776119403,3.21044776119403,2148,670.0,0.36840796019900496,stop,True,4.862848641816527
livecodebench,spec_casc_tok,alpha0.15,case_023,2,ok,2.3369565217391304,3.3369565217391304,2453,736.0,0.3894927536231884,stop,True,5.453230704646558
livecodebench,spec_casc_tok,alpha0.15,case_024,0,ok,1.851319746074173,2.8513197460741733,8531,2993.0,0.3085532910123622,stop,True,21.42011469695717
livecodebench,spec_casc_tok,alpha0.15,case_024,1,ok,1.8901052631578947,2.8901052631578947,6861,2375.0,0.31501754385964914,stop,True,17.021840766537935
livecodebench,spec_casc_tok,alpha0.15,case_024,2,ok,1.7094152178821405,2.7094152178821407,12000,4429.0,0.28490253631369006,length,False,32.60021636588499
livecodebench,spec_casc_tok,alpha0.15,case_025,0,ok,2.316842105263158,3.316842105263158,3149,950.0,0.386140350877193,stop,True,6.836953856050968
livecodebench,spec_casc_tok,alpha0.15,case_025,1,ok,2.337905236907731,3.337905236907731,2675,802.0,0.38965087281795513,stop,True,5.803343933075666
livecodebench,spec_casc_tok,alpha0.15,case_025,2,ok,2.334478808705613,3.334478808705613,2910,873.0,0.38907980145093546,stop,True,6.450277347117662
livecodebench,spec_casc_tok,alpha0.15,case_026,0,ok,2.371191135734072,3.371191135734072,1218,361.0,0.39519852262234534,stop,True,2.6296435510739684
livecodebench,spec_casc_tok,alpha0.15,case_026,1,ok,2.0618556701030926,3.0618556701030926,592,194.0,0.3436426116838488,stop,True,1.4243541406467557
livecodebench,spec_casc_tok,alpha0.15,case_026,2,ok,2.4012345679012346,3.4012345679012346,548,162.0,0.4002057613168724,stop,True,1.2244827807880938
livecodebench,spec_casc_tok,alpha0.15,case_027,0,ok,1.8553490708186842,2.855349070818684,5685,1991.0,0.3092248451364473,stop,True,14.291006044950336
livecodebench,spec_casc_tok,alpha0.15,case_027,1,ok,1.8484848484848484,2.8484848484848486,2912,1023.0,0.30808080808080807,stop,True,7.34255992108956
livecodebench,spec_casc_tok,alpha0.15,case_027,2,ok,1.9703947368421053,2.9703947368421053,4513,1520.0,0.32839912280701755,stop,True,11.234920924995095
livecodebench,spec_casc_tok,alpha0.15,case_028,0,ok,2.170236753100338,3.170236753100338,5621,1774.0,0.36170612551672304,stop,True,12.798964797984809
livecodebench,spec_casc_tok,alpha0.15,case_028,1,ok,2.423956931359354,3.423956931359354,2541,743.0,0.40399282189322566,stop,True,5.367168959695846
livecodebench,spec_casc_tok,alpha0.15,case_028,2,ok,2.0136239782016347,3.0136239782016347,4421,1468.0,0.33560399636693916,stop,True,10.825113272760063
livecodebench,spec_casc_tok,alpha0.15,case_029,0,ok,2.0833333333333335,3.0833333333333335,3808,1236.0,0.3472222222222222,stop,True,8.925402819178998
livecodebench,spec_casc_tok,alpha0.15,case_029,1,ok,2.157612340710932,3.157612340710932,4706,1491.0,0.3596020567851554,stop,True,10.767509749159217
livecodebench,spec_casc_tok,alpha0.15,case_029,2,ok,2.079701120797011,3.079701120797011,4944,1606.0,0.34661685346616855,stop,True,11.856087503023446
livecodebench,spec_casc_tok,alpha0.15,case_030,0,ok,2.1490404246631276,3.1490404246631276,7712,2449.0,0.3581734041105213,stop,True,17.75297043705359
livecodebench,spec_casc_tok,alpha0.15,case_030,1,ok,1.8760786193672099,2.8760786193672097,12000,4172.0,0.312679769894535,length,False,30.127988945227116
livecodebench,spec_casc_tok,alpha0.15,case_030,2,ok,1.9903680770553835,2.9903680770553835,8690,2907.0,0.3317280128425639,stop,True,21.427417917642742
livecodebench,spec_casc_tok,alpha0.15,case_031,0,ok,2.894179894179894,3.894179894179894,733,189.0,0.48236331569664903,stop,True,1.4033828652463853
livecodebench,spec_casc_tok,alpha0.15,case_031,1,ok,3.1038251366120218,4.103825136612022,749,183.0,0.517304189435337,stop,True,1.3591896994039416
livecodebench,spec_casc_tok,alpha0.15,case_031,2,ok,2.7948717948717947,3.7948717948717947,442,117.0,0.4658119658119658,stop,True,0.8971556317992508
livecodebench,spec_casc_tok,alpha0.15,case_032,0,ok,2.1991643454039,3.1991643454039,4591,1436.0,0.36652739090064995,stop,True,10.430653320625424
livecodebench,spec_casc_tok,alpha0.15,case_032,1,ok,2.4081632653061225,3.4081632653061225,3170,931.0,0.4013605442176871,stop,True,6.731217353139073
livecodebench,spec_casc_tok,alpha0.15,case_032,2,ok,2.2694822888283377,3.2694822888283377,12000,3670.0,0.3782470481380563,length,False,27.12941773701459
livecodebench,spec_casc_tok,alpha0.15,case_033,0,ok,2.04496253122398,3.04496253122398,3654,1201.0,0.34082708853733,stop,True,8.690658811945468
livecodebench,spec_casc_tok,alpha0.15,case_033,1,ok,2.42080378250591,3.42080378250591,4338,1269.0,0.4034672970843184,stop,True,9.09934163838625
livecodebench,spec_casc_tok,alpha0.15,case_033,2,ok,2.391080617495712,3.391080617495712,3951,1166.0,0.3985134362492853,stop,True,8.593860522843897
livecodebench,spec_casc_tok,alpha0.15,case_034,0,ok,2.383808095952024,3.383808095952024,2255,667.0,0.39730134932533734,stop,True,4.848324177321047
livecodebench,spec_casc_tok,alpha0.15,case_034,1,ok,2.351931330472103,3.351931330472103,1560,466.0,0.39198855507868385,stop,True,3.382280877791345
livecodebench,spec_casc_tok,alpha0.15,case_034,2,ok,2.1920792079207922,3.1920792079207922,3224,1010.0,0.36534653465346534,stop,True,7.474446361884475
livecodebench,spec_casc_tok,alpha0.15,case_035,0,ok,2.1415637860082306,3.1415637860082306,3814,1215.0,0.35692729766803843,stop,True,8.741252049803734
livecodebench,spec_casc_tok,alpha0.15,case_035,1,ok,2.318114874815906,3.318114874815906,2252,679.0,0.3863524791359843,stop,True,4.8975143427960575
livecodebench,spec_casc_tok,alpha0.15,case_035,2,ok,2.200290275761974,3.200290275761974,2204,689.0,0.366715045960329,stop,True,5.075386330019683
livecodebench,spec_casc_tok,alpha0.15,case_036,0,ok,2.7397003745318353,3.7397003745318353,3991,1068.0,0.4566167290886392,stop,True,7.7365625579841435
livecodebench,spec_casc_tok,alpha0.15,case_036,1,ok,2.728021978021978,3.728021978021978,4068,1092.0,0.45467032967032966,stop,True,7.86699006985873
livecodebench,spec_casc_tok,alpha0.15,case_036,2,ok,2.615550755939525,3.615550755939525,3348,926.0,0.4359251259899208,stop,True,6.724409427959472
livecodebench,spec_casc_tok,alpha0.15,case_037,0,ok,1.7069704489059327,2.706970448905933,12000,4433.0,0.28449507481765546,length,False,31.768295370042324
livecodebench,spec_casc_tok,alpha0.15,case_037,1,ok,1.8719387755102042,2.871938775510204,11256,3920.0,0.31198979591836734,stop,True,28.169726429972798
livecodebench,spec_casc_tok,alpha0.15,case_037,2,ok,1.889236696364074,2.8892366963640743,12000,4153.0,0.3148727827273457,length,False,29.868135273922235
livecodebench,spec_casc_tok,alpha0.15,case_038,0,ok,2.7169811320754715,3.7169811320754715,589,159.0,0.4528301886792453,stop,True,1.1896736449562013
livecodebench,spec_casc_tok,alpha0.15,case_038,1,ok,2.3132530120481927,3.3132530120481927,274,83.0,0.3855421686746988,stop,True,0.6276972377672791
livecodebench,spec_casc_tok,alpha0.15,case_038,2,ok,2.9166666666666665,3.9166666666666665,326,84.0,0.4861111111111111,stop,True,0.6331738792359829
livecodebench,spec_casc_tok,alpha0.15,case_039,0,ok,2.3005698005698005,3.3005698005698005,4631,1404.0,0.38342830009496676,stop,True,10.093468185979873
livecodebench,spec_casc_tok,alpha0.15,case_039,1,ok,2.0849300880372863,3.0849300880372863,5955,1931.0,0.3474883480062144,stop,True,13.83110552886501
livecodebench,spec_casc_tok,alpha0.15,case_039,2,ok,2.17876424715057,3.17876424715057,5296,1667.0,0.36312737452509497,stop,True,11.95143307838589
livecodebench,spec_casc_tok,alpha0.15,case_040,0,ok,2.650877192982456,3.650877192982456,2078,570.0,0.44181286549707605,stop,True,4.116143454797566
livecodebench,spec_casc_tok,alpha0.15,case_040,1,ok,2.4273858921161824,3.4273858921161824,1650,482.0,0.4045643153526971,stop,True,3.4875554419122636
livecodebench,spec_casc_tok,alpha0.15,case_040,2,ok,2.456740442655936,3.456740442655936,1716,497.0,0.40945674044265595,stop,True,3.594704621937126
livecodebench,spec_casc_tok,alpha0.15,case_041,0,ok,1.9135135135135135,2.9135135135135135,3774,1295.0,0.31891891891891894,stop,True,9.301807401236147
livecodebench,spec_casc_tok,alpha0.15,case_041,1,ok,1.9942468619246863,2.9942468619246863,5721,1912.0,0.3323744769874477,stop,True,13.758436469361186
livecodebench,spec_casc_tok,alpha0.15,case_041,2,ok,2.1123357354811363,3.1123357354811363,7339,2359.0,0.3520559559135227,stop,True,16.943160947877914
livecodebench,spec_casc_tok,alpha0.15,case_042,0,ok,2.5880597014925373,3.5880597014925373,2402,670.0,0.43134328358208956,stop,True,4.862608592025936
livecodebench,spec_casc_tok,alpha0.15,case_042,1,ok,2.5094637223974763,3.5094637223974763,4447,1268.0,0.41824395373291273,stop,True,9.160418902989477
livecodebench,spec_casc_tok,alpha0.15,case_042,2,ok,2.298313878080415,3.298313878080415,2540,771.0,0.38305231301340253,stop,True,5.59269209112972
livecodebench,spec_casc_tok,alpha0.15,case_043,0,ok,2.701949860724234,3.701949860724234,1325,359.0,0.4503249767873723,stop,True,2.633831277024001
livecodebench,spec_casc_tok,alpha0.15,case_043,1,ok,2.8522427440633247,3.8522427440633247,1457,379.0,0.47537379067722074,stop,True,2.7748736180365086
livecodebench,spec_casc_tok,alpha0.15,case_043,2,ok,2.555,3.555,1420,400.0,0.42583333333333334,stop,True,2.9401763160713017
livecodebench,spec_casc_tok,alpha0.15,case_044,0,ok,2.1809145129224654,3.1809145129224654,1598,503.0,0.3634857521537442,stop,True,3.6476708496920764
livecodebench,spec_casc_tok,alpha0.15,case_044,1,ok,2.517605633802817,3.517605633802817,1996,568.0,0.41960093896713613,stop,True,4.111393149010837
livecodebench,spec_casc_tok,alpha0.15,case_044,2,ok,2.4718614718614718,3.4718614718614718,1601,462.0,0.411976911976912,stop,True,3.3505110112018883
livecodebench,spec_casc_tok,alpha0.15,case_045,0,ok,2.542222222222222,3.542222222222222,1593,450.0,0.4237037037037037,stop,True,3.272984749171883
livecodebench,spec_casc_tok,alpha0.15,case_045,1,ok,2.596091205211726,3.596091205211726,1103,307.0,0.43268186753528776,stop,True,2.2349368021823466
livecodebench,spec_casc_tok,alpha0.15,case_045,2,ok,2.5486725663716814,3.5486725663716814,1601,452.0,0.4247787610619469,stop,True,3.290353571996093
livecodebench,spec_casc_tok,alpha0.15,case_046,0,ok,2.0699404761904763,3.0699404761904763,4124,1344.0,0.34499007936507936,stop,True,9.627572214696556
livecodebench,spec_casc_tok,alpha0.15,case_046,1,ok,2.056088560885609,3.056088560885609,4138,1355.0,0.34268142681426816,stop,True,9.728568581864238
livecodebench,spec_casc_tok,alpha0.15,case_046,2,ok,2.131519274376417,3.131519274376417,4141,1323.0,0.35525321239606955,stop,True,9.497541403863579
livecodebench,spec_casc_tok,alpha0.15,case_047,0,ok,1.815344908493665,2.815344908493665,12000,4262.0,0.30255748474894417,length,True,30.668379351031035
livecodebench,spec_casc_tok,alpha0.15,case_047,1,ok,1.8013538748832867,2.8013538748832865,12000,4284.0,0.3002256458138811,length,False,30.854832851793617
livecodebench,spec_casc_tok,alpha0.15,case_047,2,ok,1.7176177536231885,2.7176177536231885,12000,4416.0,0.2862696256038647,length,False,31.627655021846294
livecodebench,spec_casc_tok,alpha0.15,case_048,0,ok,2.5686274509803924,3.5686274509803924,1273,357.0,0.42810457516339867,stop,True,2.6139887049794197
livecodebench,spec_casc_tok,alpha0.15,case_048,1,ok,2.25,3.25,1676,516.0,0.375,stop,True,3.7673662630841136
livecodebench,spec_casc_tok,alpha0.15,case_048,2,ok,2.4204545454545454,3.4204545454545454,603,176.0,0.4034090909090909,stop,True,1.2918313746340573
livecodebench,spec_casc_tok,alpha0.15,case_049,0,ok,2.3992042440318304,3.3992042440318304,2560,754.0,0.39986737400530503,stop,True,5.462513611651957
livecodebench,spec_casc_tok,alpha0.15,case_049,1,ok,2.392523364485981,3.392523364485981,2173,642.0,0.3987538940809969,stop,True,4.644179503899068
livecodebench,spec_casc_tok,alpha0.15,case_049,2,ok,2.4174757281553396,3.4174757281553396,2462,721.0,0.4029126213592233,stop,True,5.219877949915826
livecodebench,spec_casc_tok,alpha0.15,case_050,0,ok,2.541471048513302,3.541471048513302,2264,639.0,0.42357850808555036,stop,True,4.614632063079625
livecodebench,spec_casc_tok,alpha0.15,case_050,1,ok,2.4753521126760565,3.4753521126760565,1971,568.0,0.4125586854460094,stop,True,4.096663758158684
livecodebench,spec_casc_tok,alpha0.15,case_050,2,ok,2.5209125475285172,3.5209125475285172,1853,526.0,0.42015209125475284,stop,True,3.7970095756463706
livecodebench,spec_casc_tok,alpha0.15,case_051,0,ok,2.2777777777777777,3.2777777777777777,2888,882.0,0.37962962962962965,stop,True,6.338812029920518
livecodebench,spec_casc_tok,alpha0.15,case_051,1,ok,2.4732558139534886,3.4732558139534886,2985,860.0,0.4122093023255814,stop,True,6.193583406042308
livecodebench,spec_casc_tok,alpha0.15,case_051,2,ok,2.323848238482385,3.323848238482385,2451,738.0,0.3873080397470641,stop,True,5.296382603701204
livecodebench,spec_casc_tok,alpha0.15,case_052,0,ok,2.74331983805668,3.74331983805668,4620,1235.0,0.45721997300944667,stop,True,8.915267332922667
livecodebench,spec_casc_tok,alpha0.15,case_052,1,ok,2.6456571867794003,3.6456571867794003,4740,1301.0,0.4409428644632334,stop,True,9.400667823851109
livecodebench,spec_casc_tok,alpha0.15,case_052,2,ok,2.5093367675466838,3.5093367675466838,5448,1553.0,0.418222794591114,stop,True,11.228490337729454
livecodebench,spec_casc_tok,alpha0.15,case_053,0,ok,2.4458464773922186,3.4458464773922186,3274,951.0,0.40764107956536977,stop,True,6.867014024872333
livecodebench,spec_casc_tok,alpha0.15,case_053,1,ok,2.5294117647058822,3.5294117647058822,2400,680.0,0.4215686274509804,stop,True,4.9058144222944975
livecodebench,spec_casc_tok,alpha0.15,case_053,2,ok,2.493064312736444,3.493064312736444,2767,793.0,0.4155107187894073,stop,True,5.721897340845317
livecodebench,spec_casc_tok,alpha0.15,case_054,0,ok,2.3821138211382116,3.3821138211382116,828,246.0,0.3970189701897019,stop,True,1.8075416800566018
livecodebench,spec_casc_tok,alpha0.15,case_054,1,ok,2.410377358490566,3.410377358490566,721,212.0,0.40172955974842767,stop,True,1.5639475849457085
livecodebench,spec_casc_tok,alpha0.15,case_054,2,ok,2.574380165289256,3.574380165289256,861,242.0,0.4290633608815427,stop,True,1.7795825386419892
livecodebench,spec_casc_tok,alpha0.15,case_055,0,ok,1.565533461620697,2.565533461620697,12000,4677.0,0.2609222436034495,length,False,33.3792804419063
livecodebench,spec_casc_tok,alpha0.15,case_055,1,ok,1.7832909245122985,2.7832909245122988,6560,2358.0,0.29721515408538307,stop,True,16.86476013995707
livecodebench,spec_casc_tok,alpha0.15,case_055,2,ok,1.5109855618330195,2.5109855618330195,12000,4779.0,0.2518309269721699,length,False,34.10260018473491
livecodebench,spec_casc_tok,alpha0.15,case_056,0,ok,2.3995215311004783,3.3995215311004783,1419,418.0,0.39992025518341306,stop,True,3.0347142019309103
livecodebench,spec_casc_tok,alpha0.15,case_056,1,ok,2.680904522613065,3.680904522613065,1464,398.0,0.44681742043551087,stop,True,2.889801124110818
livecodebench,spec_casc_tok,alpha0.15,case_056,2,ok,2.760115606936416,3.760115606936416,1298,346.0,0.46001926782273606,stop,True,2.50812353938818
livecodebench,spec_casc_tok,alpha0.15,case_057,0,ok,3.0508474576271185,4.0508474576271185,1671,413.0,0.5084745762711864,stop,True,3.01395768718794
livecodebench,spec_casc_tok,alpha0.15,case_057,1,ok,3.12874251497006,4.12874251497006,1379,334.0,0.5214570858283433,stop,True,2.4401652878150344
livecodebench,spec_casc_tok,alpha0.15,case_057,2,ok,2.95702005730659,3.95702005730659,1380,349.0,0.49283667621776506,stop,True,2.5602423483505845
livecodebench,spec_casc_tok,alpha0.15,case_058,0,ok,2.5105028644175684,3.5105028644175684,5513,1571.0,0.41841714406959474,stop,True,11.230104804970324
livecodebench,spec_casc_tok,alpha0.15,case_058,1,ok,2.4299909665763324,3.4299909665763324,3795,1107.0,0.40499849442938873,stop,True,7.899282407015562
livecodebench,spec_casc_tok,alpha0.15,case_058,2,ok,2.371571072319202,3.371571072319202,4056,1203.0,0.39526184538653364,stop,True,8.61370027018711
livecodebench,spec_casc_tok,alpha0.15,case_059,0,ok,2.341823056300268,3.341823056300268,2491,746.0,0.39030384271671137,stop,True,5.388982393778861
livecodebench,spec_casc_tok,alpha0.15,case_059,1,ok,2.362116991643454,3.362116991643454,2411,718.0,0.393686165273909,stop,True,5.18713305098936
livecodebench,spec_casc_tok,alpha0.15,case_059,2,ok,2.5091830272324254,3.5091830272324254,5538,1579.0,0.4181971712054043,stop,True,11.391516096889973
livecodebench,spec_casc_tok,alpha0.15,case_060,0,ok,2.0304414003044142,3.0304414003044142,1989,657.0,0.33840690005073565,stop,True,4.716176142916083
livecodebench,spec_casc_tok,alpha0.15,case_060,1,ok,2.125414731254147,3.125414731254147,4707,1507.0,0.3542357885423579,stop,True,10.818126218859106
