dataset,method,params,case,seed,status,l_bar,mean_accept_length,output_tokens,draft_rounds,draft_acceptance_rate,finish_reason,reached_final_channel,wall_time_seconds
gsm8k,spec_casc_tok,alpha0.15,case_008,2,ok,2.588235294117647,3.588235294117647,851,238.0,0.43137254901960786,stop,True,1.7952124408911914
gsm8k,spec_casc_tok,alpha0.15,case_009,0,ok,2.673024523160763,3.673024523160763,1349,367.0,0.44550408719346046,stop,True,2.7459297229070216
gsm8k,spec_casc_tok,alpha0.15,case_009,1,ok,2.5792682926829267,3.5792682926829267,585,164.0,0.4298780487804878,stop,True,1.2028421030845493
gsm8k,spec_casc_tok,alpha0.15,case_009,2,ok,2.707317073170732,3.707317073170732,910,246.0,0.45121951219512196,stop,True,1.8528303129132837
gsm8k,spec_casc_tok,alpha0.15,case_010,0,ok,2.4054054054054053,3.4054054054054053,126,37.0,0.4009009009009009,stop,True,0.29438446508720517
gsm8k,spec_casc_tok,alpha0.15,case_010,1,ok,2.7857142857142856,3.7857142857142856,106,28.0,0.4642857142857143,stop,True,0.2208010428585112
gsm8k,spec_casc_tok,alpha0.15,case_010,2,ok,2.7666666666666666,3.7666666666666666,112,30.0,0.46111111111111114,stop,True,0.2418938458431512
gsm8k,spec_casc_tok,alpha0.15,case_011,0,ok,3.0,4.0,156,39.0,0.5,stop,True,0.3080065459944308
gsm8k,spec_casc_tok,alpha0.15,case_011,1,ok,2.6923076923076925,3.6923076923076925,192,52.0,0.44871794871794873,stop,True,0.3946201140061021
gsm8k,spec_casc_tok,alpha0.15,case_011,2,ok,2.8378378378378377,3.8378378378378377,142,37.0,0.47297297297297297,stop,True,0.29488958907313645
gsm8k,spec_casc_tok,alpha0.15,case_012,0,ok,3.7142857142857144,4.714285714285714,328,70.0,0.6190476190476191,stop,True,0.5410660679917783
gsm8k,spec_casc_tok,alpha0.15,case_012,1,ok,3.074074074074074,4.074074074074074,110,27.0,0.5123456790123457,stop,True,0.21407093689776957
gsm8k,spec_casc_tok,alpha0.15,case_012,2,ok,4.095238095238095,5.095238095238095,107,21.0,0.6825396825396826,stop,True,0.17456187796778977
gsm8k,spec_casc_tok,alpha0.15,case_013,0,ok,2.1301369863013697,3.1301369863013697,456,146.0,0.3550228310502283,stop,True,1.0935591259039938
gsm8k,spec_casc_tok,alpha0.15,case_013,1,ok,2.175324675324675,3.175324675324675,487,154.0,0.3625541125541126,stop,True,1.1272980379872024
gsm8k,spec_casc_tok,alpha0.15,case_013,2,ok,2.132183908045977,3.132183908045977,542,174.0,0.3553639846743295,stop,True,1.3131299130618572
gsm8k,spec_casc_tok,alpha0.15,case_014,0,ok,2.303370786516854,3.303370786516854,294,89.0,0.3838951310861423,stop,True,0.6740059480071068
gsm8k,spec_casc_tok,alpha0.15,case_014,1,ok,2.4329896907216493,3.4329896907216493,333,97.0,0.4054982817869416,stop,True,0.7214847460854799
gsm8k,spec_casc_tok,alpha0.15,case_014,2,ok,2.3551401869158877,3.3551401869158877,359,107.0,0.3925233644859813,stop,True,0.8134166160598397
gsm8k,spec_casc_tok,alpha0.15,case_015,0,ok,2.933333333333333,3.933333333333333,177,45.0,0.4888888888888889,stop,True,0.3531353920698166
gsm8k,spec_casc_tok,alpha0.15,case_015,1,ok,2.4615384615384617,3.4615384615384617,178,52.0,0.41025641025641024,stop,True,0.3949538851156831
gsm8k,spec_casc_tok,alpha0.15,case_015,2,ok,2.5348837209302326,3.5348837209302326,152,43.0,0.42248062015503873,stop,True,0.3405056120827794
gsm8k,spec_casc_tok,alpha0.15,case_016,0,ok,2.295774647887324,3.295774647887324,235,71.0,0.3826291079812207,stop,True,0.544681936968118
gsm8k,spec_casc_tok,alpha0.15,case_016,1,ok,1.8235294117647058,2.8235294117647056,144,51.0,0.30392156862745096,stop,True,0.3866614820435643
gsm8k,spec_casc_tok,alpha0.15,case_016,2,ok,2.671641791044776,3.671641791044776,246,67.0,0.44527363184079605,stop,True,0.5211742829997092
gsm8k,spec_casc_tok,alpha0.15,case_017,0,ok,2.723809523809524,3.723809523809524,392,105.0,0.45396825396825397,stop,True,0.7983372278977185
gsm8k,spec_casc_tok,alpha0.15,case_017,1,ok,3.090909090909091,4.090909090909091,359,88.0,0.5151515151515151,stop,True,0.6540214018896222
gsm8k,spec_casc_tok,alpha0.15,case_017,2,ok,3.0,4.0,337,84.0,0.5,stop,True,0.6470320031512529
gsm8k,spec_casc_tok,alpha0.15,case_018,0,ok,2.8823529411764706,3.8823529411764706,132,34.0,0.4803921568627451,stop,True,0.27002734784036875
gsm8k,spec_casc_tok,alpha0.15,case_018,1,ok,2.1951219512195124,3.1951219512195124,262,82.0,0.36585365853658536,stop,True,0.6156196889933199
gsm8k,spec_casc_tok,alpha0.15,case_018,2,ok,2.7777777777777777,3.7777777777777777,136,36.0,0.46296296296296297,stop,True,0.2879059661645442
gsm8k,spec_casc_tok,alpha0.15,case_019,0,ok,2.5161290322580645,3.5161290322580645,109,31.0,0.41935483870967744,stop,True,0.24899738188832998
gsm8k,spec_casc_tok,alpha0.15,case_019,1,ok,2.423076923076923,3.423076923076923,177,52.0,0.40384615384615385,stop,True,0.3934024020563811
gsm8k,spec_casc_tok,alpha0.15,case_019,2,ok,2.6097560975609757,3.6097560975609757,148,41.0,0.4349593495934959,stop,True,0.3218697940465063
gsm8k,spec_casc_tok,alpha0.15,case_020,0,ok,2.338345864661654,3.338345864661654,440,133.0,0.38972431077694236,stop,True,1.0016278300900012
gsm8k,spec_casc_tok,alpha0.15,case_020,1,ok,2.5925925925925926,3.5925925925925926,194,54.0,0.43209876543209874,stop,True,0.40716097806580365
gsm8k,spec_casc_tok,alpha0.15,case_020,2,ok,2.5319148936170213,3.5319148936170213,166,47.0,0.4219858156028369,stop,True,0.36773796402849257
gsm8k,spec_casc_tok,alpha0.15,case_021,0,ok,2.008130081300813,3.008130081300813,367,123.0,0.3346883468834688,stop,True,0.9265370948705822
gsm8k,spec_casc_tok,alpha0.15,case_021,1,ok,2.134920634920635,3.134920634920635,396,126.0,0.3558201058201058,stop,True,0.9253079839982092
gsm8k,spec_casc_tok,alpha0.15,case_021,2,ok,2.1049382716049383,3.1049382716049383,501,162.0,0.3508230452674897,stop,True,1.2266769770067185
gsm8k,spec_casc_tok,alpha0.15,case_022,0,ok,2.574468085106383,3.574468085106383,167,47.0,0.42907801418439717,stop,True,0.36652126000262797
gsm8k,spec_casc_tok,alpha0.15,case_022,1,ok,2.1870503597122304,3.1870503597122304,442,139.0,0.3645083932853717,stop,True,1.0186926641035825
gsm8k,spec_casc_tok,alpha0.15,case_022,2,ok,2.291970802919708,3.291970802919708,450,137.0,0.3819951338199513,stop,True,1.03507870901376
gsm8k,spec_casc_tok,alpha0.15,case_023,0,ok,2.761904761904762,3.761904761904762,78,21.0,0.4603174603174603,stop,True,0.17402972606942058
gsm8k,spec_casc_tok,alpha0.15,case_023,1,ok,2.423076923076923,3.423076923076923,90,26.0,0.40384615384615385,stop,True,0.2064800770021975
gsm8k,spec_casc_tok,alpha0.15,case_023,2,ok,3.3125,4.3125,69,16.0,0.5520833333333334,stop,True,0.13701353408396244
gsm8k,spec_casc_tok,alpha0.15,case_024,0,ok,3.0,4.0,91,23.0,0.5,stop,True,0.18926703603938222
gsm8k,spec_casc_tok,alpha0.15,case_024,1,ok,2.8,3.8,75,20.0,0.4666666666666667,stop,True,0.16256139380857348
gsm8k,spec_casc_tok,alpha0.15,case_024,2,ok,2.6818181818181817,3.6818181818181817,81,22.0,0.44696969696969696,stop,True,0.18247108184732497
gsm8k,spec_casc_tok,alpha0.15,case_025,0,ok,2.7948717948717947,3.7948717948717947,146,39.0,0.4658119658119658,stop,True,0.30898381606675684
gsm8k,spec_casc_tok,alpha0.15,case_025,1,ok,2.711864406779661,3.711864406779661,219,59.0,0.4519774011299435,stop,True,0.4438049620948732
gsm8k,spec_casc_tok,alpha0.15,case_025,2,ok,2.55,3.55,142,40.0,0.425,stop,True,0.31439041695557535
gsm8k,spec_casc_tok,alpha0.15,case_026,0,ok,2.3863636363636362,3.3863636363636362,149,44.0,0.3977272727272727,stop,True,0.3448800779879093
gsm8k,spec_casc_tok,alpha0.15,case_026,1,ok,2.3863636363636362,3.3863636363636362,149,44.0,0.3977272727272727,stop,True,0.3375248711090535
gsm8k,spec_casc_tok,alpha0.15,case_026,2,ok,2.403225806451613,3.403225806451613,210,62.0,0.40053763440860213,stop,True,0.4828930958174169
gsm8k,spec_casc_tok,alpha0.15,case_027,0,ok,2.95,3.95,158,40.0,0.49166666666666664,stop,True,0.31818656506948173
gsm8k,spec_casc_tok,alpha0.15,case_027,1,ok,3.0,4.0,140,35.0,0.5,stop,True,0.2703797440044582
gsm8k,spec_casc_tok,alpha0.15,case_027,2,ok,3.2413793103448274,4.241379310344827,123,29.0,0.5402298850574713,stop,True,0.23382265400141478
gsm8k,spec_casc_tok,alpha0.15,case_028,0,ok,2.1136363636363638,3.1136363636363638,133,44.0,0.3522727272727273,stop,True,0.3441965780220926
gsm8k,spec_casc_tok,alpha0.15,case_028,1,ok,2.675,3.675,147,40.0,0.44583333333333336,stop,True,0.30697211786173284
gsm8k,spec_casc_tok,alpha0.15,case_028,2,ok,2.5217391304347827,3.5217391304347827,160,46.0,0.42028985507246375,stop,True,0.36236816900782287
gsm8k,spec_casc_tok,alpha0.15,case_029,0,ok,2.2,3.2,96,30.0,0.36666666666666664,stop,True,0.24025367386639118
gsm8k,spec_casc_tok,alpha0.15,case_029,1,ok,3.0,4.0,229,58.0,0.5,stop,True,0.4389171360526234
gsm8k,spec_casc_tok,alpha0.15,case_029,2,ok,3.302325581395349,4.302325581395349,183,43.0,0.5503875968992248,stop,True,0.3392654259223491
gsm8k,spec_casc_tok,alpha0.15,case_030,0,ok,2.225806451612903,3.225806451612903,200,62.0,0.3709677419354839,stop,True,0.48094440810382366
gsm8k,spec_casc_tok,alpha0.15,case_030,1,ok,2.2051282051282053,3.2051282051282053,250,78.0,0.36752136752136755,stop,True,0.5855537229217589
gsm8k,spec_casc_tok,alpha0.15,case_030,2,ok,2.0923076923076924,3.0923076923076924,201,65.0,0.3487179487179487,stop,True,0.5024088840000331
gsm8k,spec_casc_tok,alpha0.15,case_031,0,ok,2.4074074074074074,3.4074074074074074,92,27.0,0.4012345679012346,stop,True,0.8159752360079437
gsm8k,spec_casc_tok,alpha0.15,case_031,1,ok,2.12,3.12,78,25.0,0.35333333333333333,stop,True,0.19458963302895427
gsm8k,spec_casc_tok,alpha0.15,case_031,2,ok,2.4,3.4,102,30.0,0.4,stop,True,0.24058344704099
gsm8k,spec_casc_tok,alpha0.15,case_032,0,ok,3.161764705882353,4.161764705882353,282,68.0,0.5269607843137255,stop,True,0.5288270378950983
gsm8k,spec_casc_tok,alpha0.15,case_032,1,ok,2.8596491228070176,3.8596491228070176,220,57.0,0.4766081871345029,stop,True,0.43495681299827993
gsm8k,spec_casc_tok,alpha0.15,case_032,2,ok,3.0555555555555554,4.055555555555555,219,54.0,0.5092592592592593,stop,True,0.4222050830721855
gsm8k,spec_casc_tok,alpha0.15,case_033,0,ok,3.92,4.92,124,25.0,0.6533333333333333,stop,True,0.20638901693746448
gsm8k,spec_casc_tok,alpha0.15,case_033,1,ok,3.3333333333333335,4.333333333333334,103,24.0,0.5555555555555556,stop,True,0.19255305896513164
gsm8k,spec_casc_tok,alpha0.15,case_033,2,ok,2.6875,3.6875,118,32.0,0.4479166666666667,stop,True,0.25801372597925365
gsm8k,spec_casc_tok,alpha0.15,case_034,0,ok,2.5,3.5,70,20.0,0.4166666666666667,stop,True,0.1653803309891373
gsm8k,spec_casc_tok,alpha0.15,case_034,1,ok,2.9130434782608696,3.9130434782608696,90,23.0,0.4855072463768116,stop,True,0.1826681790407747
gsm8k,spec_casc_tok,alpha0.15,case_034,2,ok,2.878787878787879,3.878787878787879,128,33.0,0.4797979797979798,stop,True,0.2642934292089194
gsm8k,spec_casc_tok,alpha0.15,case_035,0,ok,3.1463414634146343,4.146341463414634,170,41.0,0.524390243902439,stop,True,0.32601410103961825
gsm8k,spec_casc_tok,alpha0.15,case_035,1,ok,3.1538461538461537,4.153846153846153,108,26.0,0.5256410256410257,stop,True,0.205710164969787
gsm8k,spec_casc_tok,alpha0.15,case_035,2,ok,2.5714285714285716,3.5714285714285716,100,28.0,0.42857142857142855,stop,True,0.22917940001934767
gsm8k,spec_casc_tok,alpha0.15,case_036,0,ok,3.357142857142857,4.357142857142858,244,56.0,0.5595238095238095,stop,True,0.4379418031312525
gsm8k,spec_casc_tok,alpha0.15,case_036,1,ok,3.358974358974359,4.3589743589743595,170,39.0,0.5598290598290598,stop,True,0.30046749906614423
gsm8k,spec_casc_tok,alpha0.15,case_036,2,ok,3.682926829268293,4.682926829268293,191,41.0,0.6138211382113821,stop,True,0.32414567610248923
gsm8k,spec_casc_tok,alpha0.15,case_037,0,ok,2.53125,3.53125,224,64.0,0.421875,stop,True,0.49515396100468934
gsm8k,spec_casc_tok,alpha0.15,case_037,1,ok,2.2291666666666665,3.2291666666666665,155,48.0,0.3715277777777778,stop,True,0.3659595239441842
gsm8k,spec_casc_tok,alpha0.15,case_037,2,ok,2.1627906976744184,3.1627906976744184,136,43.0,0.36046511627906974,stop,True,0.3396056320052594
gsm8k,spec_casc_tok,alpha0.15,case_038,0,ok,2.310126582278481,3.310126582278481,522,158.0,0.3850210970464135,stop,True,1.1992176258936524
gsm8k,spec_casc_tok,alpha0.15,case_038,1,ok,2.5309734513274336,3.5309734513274336,795,226.0,0.4218289085545723,stop,True,1.6491305870003998
gsm8k,spec_casc_tok,alpha0.15,case_038,2,ok,2.348936170212766,3.348936170212766,785,235.0,0.39148936170212767,stop,True,1.766962997149676
gsm8k,spec_casc_tok,alpha0.15,case_039,0,ok,2.4424242424242424,3.4424242424242424,567,165.0,0.4070707070707071,stop,True,1.2479769641067833
gsm8k,spec_casc_tok,alpha0.15,case_039,1,ok,2.3137254901960786,3.3137254901960786,504,153.0,0.38562091503267976,stop,True,1.1272191070020199
gsm8k,spec_casc_tok,alpha0.15,case_039,2,ok,3.0549450549450547,4.054945054945055,369,91.0,0.5091575091575091,stop,True,0.6957317569758743
gsm8k,spec_casc_tok,alpha0.15,case_040,0,ok,2.4623655913978495,3.4623655913978495,320,93.0,0.4103942652329749,stop,True,0.7084952311124653
gsm8k,spec_casc_tok,alpha0.15,case_040,1,ok,2.6403508771929824,3.6403508771929824,413,114.0,0.44005847953216376,stop,True,0.8430289109237492
gsm8k,spec_casc_tok,alpha0.15,case_040,2,ok,3.0273972602739727,4.027397260273973,292,73.0,0.5045662100456622,stop,True,0.5625808290205896
gsm8k,spec_casc_tok,alpha0.15,case_041,0,ok,2.967741935483871,3.967741935483871,245,62.0,0.4946236559139785,stop,True,0.4830392189323902
gsm8k,spec_casc_tok,alpha0.15,case_041,1,ok,3.6511627906976742,4.651162790697674,199,43.0,0.6085271317829457,stop,True,0.33242204203270376
gsm8k,spec_casc_tok,alpha0.15,case_041,2,ok,2.6779661016949152,3.6779661016949152,217,59.0,0.4463276836158192,stop,True,0.4630136180203408
gsm8k,spec_casc_tok,alpha0.15,case_042,0,ok,2.1538461538461537,3.1538461538461537,205,65.0,0.358974358974359,stop,True,0.5049717270303518
gsm8k,spec_casc_tok,alpha0.15,case_042,1,ok,2.388888888888889,3.388888888888889,182,54.0,0.39814814814814814,stop,True,0.4132532312069088
gsm8k,spec_casc_tok,alpha0.15,case_042,2,ok,2.3580246913580245,3.3580246913580245,272,81.0,0.39300411522633744,stop,True,0.6240387391299009
gsm8k,spec_casc_tok,alpha0.15,case_043,0,ok,2.8,3.8,151,40.0,0.4666666666666667,stop,True,0.31887917104177177
gsm8k,spec_casc_tok,alpha0.15,case_043,1,ok,2.88,3.88,582,150.0,0.48,stop,True,1.1097175909671932
gsm8k,spec_casc_tok,alpha0.15,case_043,2,ok,2.1707317073170733,3.1707317073170733,390,123.0,0.3617886178861789,stop,True,0.935264501022175
gsm8k,spec_casc_tok,alpha0.15,case_044,0,ok,2.357142857142857,3.357142857142857,232,70.0,0.39285714285714285,stop,True,0.5377813898958266
gsm8k,spec_casc_tok,alpha0.15,case_044,1,ok,2.953846153846154,3.953846153846154,258,65.0,0.49230769230769234,stop,True,0.4895877498202026
gsm8k,spec_casc_tok,alpha0.15,case_044,2,ok,2.210526315789474,3.210526315789474,182,57.0,0.3684210526315789,stop,True,0.44368422706611454
gsm8k,spec_casc_tok,alpha0.15,case_045,0,ok,2.8518518518518516,3.8518518518518516,208,54.0,0.47530864197530864,stop,True,0.42353637400083244
gsm8k,spec_casc_tok,alpha0.15,case_045,1,ok,2.272727272727273,3.272727272727273,107,33.0,0.3787878787878788,stop,True,0.2572450290899724
gsm8k,spec_casc_tok,alpha0.15,case_045,2,ok,2.0454545454545454,3.0454545454545454,268,88.0,0.3409090909090909,stop,True,0.6772075369954109
gsm8k,spec_casc_tok,alpha0.15,case_046,0,ok,2.4974093264248705,3.4974093264248705,2022,579.0,0.4162348877374784,stop,True,4.274868780979887
gsm8k,spec_casc_tok,alpha0.15,case_046,1,ok,2.634782608695652,3.634782608695652,417,115.0,0.4391304347826087,stop,True,0.8551503960043192
gsm8k,spec_casc_tok,alpha0.15,case_046,2,ok,2.431578947368421,3.431578947368421,326,95.0,0.4052631578947368,stop,True,0.7283244088757783
gsm8k,spec_casc_tok,alpha0.15,case_047,0,ok,2.2564102564102564,3.2564102564102564,127,39.0,0.37606837606837606,stop,True,0.3015606291592121
gsm8k,spec_casc_tok,alpha0.15,case_047,1,ok,2.25,3.25,350,108.0,0.375,stop,True,0.8020276899915189
gsm8k,spec_casc_tok,alpha0.15,case_047,2,ok,2.5833333333333335,3.5833333333333335,172,48.0,0.4305555555555556,stop,True,0.3784044219646603
gsm8k,spec_casc_tok,alpha0.15,case_048,0,ok,3.0,4.0,231,58.0,0.5,stop,True,0.44128037500195205
gsm8k,spec_casc_tok,alpha0.15,case_048,1,ok,2.9305555555555554,3.9305555555555554,283,72.0,0.48842592592592593,stop,True,0.5385584470350295
gsm8k,spec_casc_tok,alpha0.15,case_048,2,ok,3.0508474576271185,4.0508474576271185,239,59.0,0.5084745762711864,stop,True,0.46171805285848677
gsm8k,spec_casc_tok,alpha0.15,case_049,0,ok,2.6363636363636362,3.6363636363636362,120,33.0,0.4393939393939394,stop,True,0.2581837170291692
gsm8k,spec_casc_tok,alpha0.15,case_049,1,ok,2.1666666666666665,3.1666666666666665,57,18.0,0.3611111111111111,stop,True,0.14705103798769414
gsm8k,spec_casc_tok,alpha0.15,case_049,2,ok,3.0,4.0,59,15.0,0.5,stop,True,0.12894016690552235
gsm8k,spec_casc_tok,alpha0.15,case_050,0,ok,3.022222222222222,4.022222222222222,182,45.0,0.5037037037037037,stop,True,0.3453453639522195
gsm8k,spec_casc_tok,alpha0.15,case_050,1,ok,3.056603773584906,4.056603773584905,212,53.0,0.5094339622641509,stop,True,0.40491102496162057
gsm8k,spec_casc_tok,alpha0.15,case_050,2,ok,2.659090909090909,3.659090909090909,157,44.0,0.4431818181818182,stop,True,0.3462658610660583
gsm8k,spec_casc_tok,alpha0.15,case_051,0,ok,2.0408163265306123,3.0408163265306123,149,49.0,0.3401360544217687,stop,True,0.37458986113779247
gsm8k,spec_casc_tok,alpha0.15,case_051,1,ok,2.2419354838709675,3.2419354838709675,200,62.0,0.3736559139784946,stop,True,0.4676844710484147
gsm8k,spec_casc_tok,alpha0.15,case_051,2,ok,2.4390243902439024,3.4390243902439024,142,41.0,0.4065040650406504,stop,True,0.3208617391064763
gsm8k,spec_casc_tok,alpha0.15,case_052,0,ok,2.859154929577465,3.859154929577465,273,71.0,0.4765258215962441,stop,True,0.5368712889030576
gsm8k,spec_casc_tok,alpha0.15,case_052,1,ok,2.5,3.5,249,72.0,0.4166666666666667,stop,True,0.5398541470058262
gsm8k,spec_casc_tok,alpha0.15,case_052,2,ok,2.776595744680851,3.776595744680851,356,94.0,0.4627659574468085,stop,True,0.7226714680436999
gsm8k,spec_casc_tok,alpha0.15,case_053,0,ok,2.9555555555555557,3.9555555555555557,177,45.0,0.4925925925925926,stop,True,0.34999890392646194
gsm8k,spec_casc_tok,alpha0.15,case_053,1,ok,2.8974358974358974,3.8974358974358974,304,78.0,0.4829059829059829,stop,True,0.5842938120476902
gsm8k,spec_casc_tok,alpha0.15,case_053,2,ok,3.2777777777777777,4.277777777777778,152,36.0,0.5462962962962963,stop,True,0.28699293499812484
gsm8k,spec_casc_tok,alpha0.15,case_054,0,ok,2.6216216216216215,3.6216216216216215,134,37.0,0.4369369369369369,stop,True,0.28958974801935256
gsm8k,spec_casc_tok,alpha0.15,case_054,1,ok,2.25,3.25,247,76.0,0.375,stop,True,0.5737464209087193
gsm8k,spec_casc_tok,alpha0.15,case_054,2,ok,2.966666666666667,3.966666666666667,119,30.0,0.49444444444444446,stop,True,0.24268868402577937
gsm8k,spec_casc_tok,alpha0.15,case_055,0,ok,2.847682119205298,3.847682119205298,579,151.0,0.4746136865342163,stop,True,1.11993506597355
gsm8k,spec_casc_tok,alpha0.15,case_055,1,ok,2.759493670886076,3.759493670886076,297,79.0,0.459915611814346,stop,True,0.5938967049587518
gsm8k,spec_casc_tok,alpha0.15,case_055,2,ok,2.7734375,3.7734375,483,128.0,0.4622395833333333,stop,True,0.9758685671258718
gsm8k,spec_casc_tok,alpha0.15,case_056,0,ok,2.6666666666666665,3.6666666666666665,150,42.0,0.4444444444444444,stop,True,0.32511123991571367
gsm8k,spec_casc_tok,alpha0.15,case_056,1,ok,3.029850746268657,4.029850746268657,270,67.0,0.5049751243781094,stop,True,0.5055046300403774
gsm8k,spec_casc_tok,alpha0.15,case_056,2,ok,3.5365853658536586,4.536585365853659,186,41.0,0.5894308943089431,stop,True,0.32625869987532496
gsm8k,spec_casc_tok,alpha0.15,case_057,0,ok,2.488372093023256,3.488372093023256,149,43.0,0.41472868217054265,stop,True,0.33160437596961856
gsm8k,spec_casc_tok,alpha0.15,case_057,1,ok,3.3714285714285714,4.371428571428572,152,35.0,0.5619047619047619,stop,True,0.27494406304322183
gsm8k,spec_casc_tok,alpha0.15,case_057,2,ok,2.6944444444444446,3.6944444444444446,131,36.0,0.44907407407407407,stop,True,0.28713187598623335
gsm8k,spec_casc_tok,alpha0.15,case_058,0,ok,3.225,4.225,169,40.0,0.5375,stop,True,0.3080361469183117
gsm8k,spec_casc_tok,alpha0.15,case_058,1,ok,2.3902439024390243,3.3902439024390243,139,41.0,0.3983739837398374,stop,True,0.3112451289780438
gsm8k,spec_casc_tok,alpha0.15,case_058,2,ok,2.3636363636363638,3.3636363636363638,148,44.0,0.3939393939393939,stop,True,0.34383231517858803
gsm8k,spec_casc_tok,alpha0.15,case_059,0,ok,2.616822429906542,3.616822429906542,772,214.0,0.43613707165109034,stop,True,1.5789203608874232
gsm8k,spec_casc_tok,alpha0.15,case_059,1,ok,2.3157894736842106,3.3157894736842106,250,76.0,0.38596491228070173,stop,True,0.5700352410785854
gsm8k,spec_casc_tok,alpha0.15,case_059,2,ok,2.8584070796460175,3.8584070796460175,433,113.0,0.47640117994100295,stop,True,0.8626820461358875
gsm8k,spec_casc_tok,alpha0.15,case_060,0,ok,3.1666666666666665,4.166666666666666,49,12.0,0.5277777777777778,stop,True,0.10514735896140337
gsm8k,spec_casc_tok,alpha0.15,case_060,1,ok,3.375,4.375,70,16.0,0.5625,stop,True,0.13389984983950853
gsm8k,spec_casc_tok,alpha0.15,case_060,2,ok,2.5,3.5,77,22.0,0.4166666666666667,stop,True,0.18195941601879895
gsm8k,spec_casc_tok,alpha0.15,case_061,0,ok,2.2436974789915967,3.2436974789915967,385,119.0,0.3739495798319328,stop,True,0.8833531159907579
gsm8k,spec_casc_tok,alpha0.15,case_061,1,ok,2.5703125,3.5703125,453,128.0,0.4283854166666667,stop,True,0.9486349928192794
gsm8k,spec_casc_tok,alpha0.15,case_061,2,ok,2.8,3.8,532,140.0,0.4666666666666667,stop,True,1.0651954850181937
gsm8k,spec_casc_tok,alpha0.15,case_062,0,ok,2.71875,3.71875,119,32.0,0.453125,stop,True,0.254624901805073
