dataset,method,params,case,seed,status,l_bar,mean_accept_length,output_tokens,draft_rounds,draft_acceptance_rate,finish_reason,reached_final_channel,wall_time_seconds
humaneval,spec_casc_tok,alpha0.15,case_017,0,ok,2.5533980582524274,3.5533980582524274,365,103.0,0.4255663430420712,stop,True,0.7860581239219755
humaneval,spec_casc_tok,alpha0.15,case_017,1,ok,2.3716216216216215,3.3716216216216215,497,148.0,0.3952702702702703,stop,True,1.121158461086452
humaneval,spec_casc_tok,alpha0.15,case_017,2,ok,2.052980132450331,3.052980132450331,459,151.0,0.34216335540838855,stop,True,1.1421295849140733
humaneval,spec_casc_tok,alpha0.15,case_018,0,ok,2.731958762886598,3.731958762886598,723,194.0,0.45532646048109965,stop,True,1.4568511240649968
humaneval,spec_casc_tok,alpha0.15,case_018,1,ok,2.0823529411764707,3.0823529411764707,785,255.0,0.34705882352941175,stop,True,1.9069201787933707
humaneval,spec_casc_tok,alpha0.15,case_018,2,ok,2.7955801104972378,3.7955801104972378,686,181.0,0.46593001841620624,stop,True,1.364235671935603
humaneval,spec_casc_tok,alpha0.15,case_019,0,ok,2.578034682080925,3.578034682080925,616,173.0,0.4296724470134875,stop,True,1.3007226479239762
humaneval,spec_casc_tok,alpha0.15,case_019,1,ok,2.1437908496732025,3.1437908496732025,480,153.0,0.3572984749455338,stop,True,1.1578448629006743
humaneval,spec_casc_tok,alpha0.15,case_019,2,ok,2.774436090225564,3.774436090225564,503,133.0,0.462406015037594,stop,True,1.0059884558431804
humaneval,spec_casc_tok,alpha0.15,case_020,0,ok,2.440993788819876,3.440993788819876,554,161.0,0.40683229813664595,stop,True,1.2128023870754987
humaneval,spec_casc_tok,alpha0.15,case_020,1,ok,2.5,3.5,609,174.0,0.4166666666666667,stop,True,1.3097376099321991
humaneval,spec_casc_tok,alpha0.15,case_020,2,ok,2.689655172413793,3.689655172413793,534,145.0,0.4482758620689655,stop,True,1.087906544096768
humaneval,spec_casc_tok,alpha0.15,case_021,0,ok,2.4468085106382977,3.4468085106382977,648,188.0,0.4078014184397163,stop,True,1.4140708581544459
humaneval,spec_casc_tok,alpha0.15,case_021,1,ok,2.5789473684210527,3.5789473684210527,1564,437.0,0.4298245614035088,stop,True,3.26154062198475
humaneval,spec_casc_tok,alpha0.15,case_021,2,ok,2.6051502145922747,3.6051502145922747,839,233.0,0.4341917024320458,stop,True,1.7434230791404843
humaneval,spec_casc_tok,alpha0.15,case_022,0,ok,3.279503105590062,4.279503105590062,688,161.0,0.546583850931677,stop,True,1.2158222568687052
humaneval,spec_casc_tok,alpha0.15,case_022,1,ok,2.911602209944751,3.911602209944751,706,181.0,0.4852670349907919,stop,True,1.372187860077247
humaneval,spec_casc_tok,alpha0.15,case_022,2,ok,2.3764044943820224,3.3764044943820224,600,178.0,0.3960674157303371,stop,True,1.310780072119087
humaneval,spec_casc_tok,alpha0.15,case_023,0,ok,2.423076923076923,3.423076923076923,445,130.0,0.40384615384615385,stop,True,0.9799140770919621
humaneval,spec_casc_tok,alpha0.15,case_023,1,ok,2.6690140845070425,3.6690140845070425,517,142.0,0.4448356807511737,stop,True,1.0722118709236383
humaneval,spec_casc_tok,alpha0.15,case_023,2,ok,2.6470588235294117,3.6470588235294117,372,102.0,0.4411764705882353,stop,True,0.7574481908231974
humaneval,spec_casc_tok,alpha0.15,case_024,0,ok,2.4473684210526314,3.4473684210526314,261,76.0,0.40789473684210525,stop,True,0.5827843020670116
humaneval,spec_casc_tok,alpha0.15,case_024,1,ok,2.4615384615384617,3.4615384615384617,225,65.0,0.41025641025641024,stop,True,0.5002328369300812
humaneval,spec_casc_tok,alpha0.15,case_024,2,ok,2.5697674418604652,3.5697674418604652,307,86.0,0.42829457364341084,stop,True,0.6416843119077384
humaneval,spec_casc_tok,alpha0.15,case_025,0,ok,2.2946175637393766,3.2946175637393766,2325,706.0,0.38243626062322944,stop,True,5.293419632129371
humaneval,spec_casc_tok,alpha0.15,case_025,1,ok,2.0633608815426996,3.0633608815426996,1112,363.0,0.34389348025711663,stop,True,2.7443488331045955
humaneval,spec_casc_tok,alpha0.15,case_025,2,ok,2.568681318681319,3.568681318681319,1298,364.0,0.4281135531135531,stop,True,2.68858422501944
humaneval,spec_casc_tok,alpha0.15,case_026,0,ok,2.603960396039604,3.603960396039604,726,202.0,0.43399339933993397,stop,True,1.5306291070301086
humaneval,spec_casc_tok,alpha0.15,case_026,1,ok,2.8333333333333335,3.8333333333333335,548,144.0,0.4722222222222222,stop,True,1.0972626241855323
humaneval,spec_casc_tok,alpha0.15,case_026,2,ok,3.0625,4.0625,647,160.0,0.5104166666666666,stop,True,1.192305157892406
humaneval,spec_casc_tok,alpha0.15,case_027,0,ok,2.6625,3.6625,585,160.0,0.44375,stop,True,1.2019232749007642
humaneval,spec_casc_tok,alpha0.15,case_027,1,ok,2.541176470588235,3.541176470588235,301,85.0,0.4235294117647059,stop,True,0.6530038700439036
humaneval,spec_casc_tok,alpha0.15,case_027,2,ok,2.6875,3.6875,235,64.0,0.4479166666666667,stop,True,0.4829362281598151
humaneval,spec_casc_tok,alpha0.15,case_028,0,ok,2.9390243902439024,3.9390243902439024,322,82.0,0.4898373983739837,stop,True,0.6233029218856245
humaneval,spec_casc_tok,alpha0.15,case_028,1,ok,2.0,3.0,234,78.0,0.3333333333333333,stop,True,0.6004895949736238
humaneval,spec_casc_tok,alpha0.15,case_028,2,ok,1.903225806451613,2.903225806451613,179,62.0,0.3172043010752688,stop,True,0.469672973966226
humaneval,spec_casc_tok,alpha0.15,case_029,0,ok,2.8076923076923075,3.8076923076923075,292,78.0,0.46794871794871795,stop,True,0.5905262120068073
humaneval,spec_casc_tok,alpha0.15,case_029,1,ok,2.9,3.9,234,60.0,0.48333333333333334,stop,True,0.4608911848627031
humaneval,spec_casc_tok,alpha0.15,case_029,2,ok,2.5783132530120483,3.5783132530120483,297,83.0,0.42971887550200805,stop,True,0.6161181700881571
humaneval,spec_casc_tok,alpha0.15,case_030,0,ok,2.8461538461538463,3.8461538461538463,250,65.0,0.47435897435897434,stop,True,0.49890854000113904
humaneval,spec_casc_tok,alpha0.15,case_030,1,ok,2.736,3.736,467,125.0,0.456,stop,True,0.9432084939908236
humaneval,spec_casc_tok,alpha0.15,case_030,2,ok,2.338709677419355,3.338709677419355,207,62.0,0.3897849462365591,stop,True,0.4664784960914403
humaneval,spec_casc_tok,alpha0.15,case_031,0,ok,2.3372093023255816,3.3372093023255816,285,86.0,0.38953488372093026,stop,True,0.6556796189397573
humaneval,spec_casc_tok,alpha0.15,case_031,1,ok,2.6285714285714286,3.6285714285714286,379,105.0,0.4380952380952381,stop,True,0.7958743288181722
humaneval,spec_casc_tok,alpha0.15,case_031,2,ok,2.349056603773585,3.349056603773585,353,106.0,0.3915094339622642,stop,True,0.7866173849906772
humaneval,spec_casc_tok,alpha0.15,case_032,0,ok,3.4532374100719423,4.453237410071942,618,139.0,0.5755395683453237,stop,True,1.056403537048027
humaneval,spec_casc_tok,alpha0.15,case_032,1,ok,2.3624161073825505,3.3624161073825505,498,149.0,0.39373601789709173,stop,True,1.1337211078498513
humaneval,spec_casc_tok,alpha0.15,case_032,2,ok,2.7830188679245285,3.7830188679245285,401,106.0,0.4638364779874214,stop,True,0.7940138650592417
humaneval,spec_casc_tok,alpha0.15,case_033,0,ok,2.3588516746411483,3.3588516746411483,1403,418.0,0.39314194577352474,stop,True,3.124147332040593
humaneval,spec_casc_tok,alpha0.15,case_033,1,ok,2.4076539101497505,3.4076539101497505,2048,601.0,0.40127565169162505,stop,True,4.490635556168854
humaneval,spec_casc_tok,alpha0.15,case_033,2,ok,2.274074074074074,3.274074074074074,2208,675.0,0.3790123456790123,stop,True,4.880525553831831
humaneval,spec_casc_tok,alpha0.15,case_034,0,ok,2.9562841530054644,3.9562841530054644,722,183.0,0.49271402550091076,stop,True,1.366976269055158
humaneval,spec_casc_tok,alpha0.15,case_034,1,ok,3.018099547511312,4.018099547511312,887,221.0,0.5030165912518854,stop,True,1.6658885478973389
humaneval,spec_casc_tok,alpha0.15,case_034,2,ok,2.6966824644549763,3.6966824644549763,778,211.0,0.44944707740916273,stop,True,1.5495000558439642
humaneval,spec_casc_tok,alpha0.15,case_035,0,ok,2.696969696969697,3.696969696969697,244,66.0,0.4494949494949495,stop,True,0.5050286750774831
humaneval,spec_casc_tok,alpha0.15,case_035,1,ok,2.585714285714286,3.585714285714286,499,140.0,0.430952380952381,stop,True,1.0561978400219232
humaneval,spec_casc_tok,alpha0.15,case_035,2,ok,2.5473684210526315,3.5473684210526315,336,95.0,0.4245614035087719,stop,True,0.7066828280221671
humaneval,spec_casc_tok,alpha0.15,case_036,0,ok,2.534090909090909,3.534090909090909,309,88.0,0.42234848484848486,stop,True,0.6730355280451477
humaneval,spec_casc_tok,alpha0.15,case_036,1,ok,2.1933333333333334,3.1933333333333334,478,150.0,0.3655555555555556,stop,True,1.1356159520801157
humaneval,spec_casc_tok,alpha0.15,case_036,2,ok,3.123809523809524,4.123809523809523,432,105.0,0.5206349206349207,stop,True,0.7821916558314115
humaneval,spec_casc_tok,alpha0.15,case_037,0,ok,2.9205607476635516,3.9205607476635516,839,214.0,0.4867601246105919,stop,True,1.6026875160168856
humaneval,spec_casc_tok,alpha0.15,case_037,1,ok,2.822834645669291,3.822834645669291,969,254.0,0.4704724409448819,stop,True,1.908146067056805
humaneval,spec_casc_tok,alpha0.15,case_037,2,ok,2.467312348668281,3.467312348668281,1432,413.0,0.41121872477804683,stop,True,3.0223961789160967
humaneval,spec_casc_tok,alpha0.15,case_038,0,ok,2.897106109324759,3.897106109324759,1212,311.0,0.4828510182207931,stop,True,2.323174695018679
humaneval,spec_casc_tok,alpha0.15,case_038,1,ok,2.189922480620155,3.189922480620155,821,258.0,0.3649870801033592,stop,True,1.9325436791405082
humaneval,spec_casc_tok,alpha0.15,case_038,2,ok,2.5891891891891894,3.5891891891891894,662,185.0,0.4315315315315315,stop,True,1.3551621290389448
humaneval,spec_casc_tok,alpha0.15,case_039,0,ok,2.3093525179856114,3.3093525179856114,920,278.0,0.38489208633093525,stop,True,2.077812720090151
humaneval,spec_casc_tok,alpha0.15,case_039,1,ok,1.9498432601880877,2.9498432601880875,940,319.0,0.32497387669801464,stop,True,2.384110981831327
humaneval,spec_casc_tok,alpha0.15,case_039,2,ok,2.352201257861635,3.352201257861635,533,159.0,0.3920335429769392,stop,True,1.174367954954505
humaneval,spec_casc_tok,alpha0.15,case_040,0,ok,2.627551020408163,3.627551020408163,710,196.0,0.4379251700680272,stop,True,1.4748564288020134
humaneval,spec_casc_tok,alpha0.15,case_040,1,ok,2.419491525423729,3.419491525423729,807,236.0,0.4032485875706215,stop,True,1.7852610191330314
humaneval,spec_casc_tok,alpha0.15,case_040,2,ok,3.2239583333333335,4.223958333333334,1622,384.0,0.5373263888888888,stop,True,2.813296905020252
humaneval,spec_casc_tok,alpha0.15,case_041,0,ok,2.1627118644067798,3.1627118644067798,933,295.0,0.36045197740112994,stop,True,2.199358208104968
humaneval,spec_casc_tok,alpha0.15,case_041,1,ok,2.760204081632653,3.760204081632653,737,196.0,0.46003401360544216,stop,True,1.4796133930794895
humaneval,spec_casc_tok,alpha0.15,case_041,2,ok,2.593137254901961,3.593137254901961,733,204.0,0.43218954248366015,stop,True,1.49678506096825
humaneval,spec_casc_tok,alpha0.15,case_042,0,ok,2.041044776119403,3.041044776119403,815,268.0,0.3401741293532338,stop,True,1.996437040856108
humaneval,spec_casc_tok,alpha0.15,case_042,1,ok,1.9762931034482758,2.976293103448276,1381,464.0,0.32938218390804597,stop,True,3.46367658698
humaneval,spec_casc_tok,alpha0.15,case_042,2,ok,1.9970501474926254,2.9970501474926254,2027,678.0,0.3328416912487709,stop,True,4.922983690863475
humaneval,spec_casc_tok,alpha0.15,case_043,0,ok,3.526315789473684,4.526315789473684,429,95.0,0.5877192982456141,stop,True,0.7216340110171586
humaneval,spec_casc_tok,alpha0.15,case_043,1,ok,2.8607594936708862,3.8607594936708862,304,79.0,0.4767932489451477,stop,True,0.6073762539308518
humaneval,spec_casc_tok,alpha0.15,case_043,2,ok,2.707317073170732,3.707317073170732,302,82.0,0.45121951219512196,stop,True,0.6118531059473753
humaneval,spec_casc_tok,alpha0.15,case_044,0,ok,2.327731092436975,3.327731092436975,395,119.0,0.38795518207282914,stop,True,0.8997783372178674
humaneval,spec_casc_tok,alpha0.15,case_044,1,ok,2.462686567164179,3.462686567164179,462,134.0,0.41044776119402987,stop,True,1.0152906028088182
humaneval,spec_casc_tok,alpha0.15,case_044,2,ok,2.4352941176470586,3.4352941176470586,583,170.0,0.40588235294117647,stop,True,1.2515415910165757
humaneval,spec_casc_tok,alpha0.15,case_045,0,ok,2.537777777777778,3.537777777777778,795,225.0,0.422962962962963,stop,True,1.6948624530341476
humaneval,spec_casc_tok,alpha0.15,case_045,1,ok,3.0610687022900764,4.061068702290076,530,131.0,0.510178117048346,stop,True,0.9974128201138228
humaneval,spec_casc_tok,alpha0.15,case_045,2,ok,2.5535714285714284,3.5535714285714284,594,168.0,0.4255952380952381,stop,True,1.2430739658884704
humaneval,spec_casc_tok,alpha0.15,case_046,0,ok,2.484375,3.484375,222,64.0,0.4140625,stop,True,0.49625316192395985
humaneval,spec_casc_tok,alpha0.15,case_046,1,ok,2.546875,3.546875,451,128.0,0.4244791666666667,stop,True,0.980663520982489
humaneval,spec_casc_tok,alpha0.15,case_046,2,ok,2.4607843137254903,3.4607843137254903,353,102.0,0.41013071895424835,stop,True,0.7634907348547131
humaneval,spec_casc_tok,alpha0.15,case_047,0,ok,3.0638297872340425,4.0638297872340425,764,188.0,0.5106382978723404,stop,True,1.4177219460252672
humaneval,spec_casc_tok,alpha0.15,case_047,1,ok,3.011904761904762,4.011904761904762,1010,252.0,0.501984126984127,stop,True,1.8862629279028624
humaneval,spec_casc_tok,alpha0.15,case_047,2,ok,3.082125603864734,4.082125603864734,844,207.0,0.5136876006441223,stop,True,1.5293087370228022
humaneval,spec_casc_tok,alpha0.15,case_048,0,ok,2.1614785992217898,3.1614785992217898,1624,514.0,0.36024643320363164,stop,True,3.809918063925579
humaneval,spec_casc_tok,alpha0.15,case_048,1,ok,2.1582278481012658,3.1582278481012658,499,158.0,0.35970464135021096,stop,True,1.1961991670541465
humaneval,spec_casc_tok,alpha0.15,case_048,2,ok,2.587121212121212,3.587121212121212,947,264.0,0.4311868686868687,stop,True,1.938073760829866
humaneval,spec_casc_tok,alpha0.15,case_049,0,ok,2.536842105263158,3.536842105263158,336,95.0,0.42280701754385963,stop,True,0.7234763200394809
humaneval,spec_casc_tok,alpha0.15,case_049,1,ok,2.537313432835821,3.537313432835821,236,67.0,0.4228855721393035,stop,True,0.5175279509276152
humaneval,spec_casc_tok,alpha0.15,case_049,2,ok,2.6951219512195124,3.6951219512195124,302,82.0,0.4491869918699187,stop,True,0.6139929199125618
humaneval,spec_casc_tok,alpha0.15,case_050,0,ok,2.4590643274853803,3.4590643274853803,1182,342.0,0.4098440545808967,stop,True,2.5787776918150485
humaneval,spec_casc_tok,alpha0.15,case_050,1,ok,2.51985559566787,3.51985559566787,974,277.0,0.41997593261131166,stop,True,2.10082541895099
humaneval,spec_casc_tok,alpha0.15,case_050,2,ok,2.67816091954023,3.67816091954023,959,261.0,0.446360153256705,stop,True,1.9341904979664832
humaneval,spec_casc_tok,alpha0.15,case_051,0,ok,2.025,3.025,242,80.0,0.3375,stop,True,0.6101074528414756
humaneval,spec_casc_tok,alpha0.15,case_051,1,ok,2.4895833333333335,3.4895833333333335,335,96.0,0.4149305555555556,stop,True,0.7329910430125892
humaneval,spec_casc_tok,alpha0.15,case_051,2,ok,2.1770833333333335,3.1770833333333335,305,96.0,0.3628472222222222,stop,True,0.7177322970237583
humaneval,spec_casc_tok,alpha0.15,case_052,0,ok,2.8296296296296295,3.8296296296296295,517,135.0,0.47160493827160493,stop,True,1.0174866791348904
humaneval,spec_casc_tok,alpha0.15,case_052,1,ok,2.5,3.5,407,116.0,0.4166666666666667,stop,True,0.8838560311123729
humaneval,spec_casc_tok,alpha0.15,case_052,2,ok,2.2701149425287355,3.2701149425287355,566,174.0,0.3783524904214559,stop,True,1.2773611990269274
humaneval,spec_casc_tok,alpha0.15,case_053,0,ok,2.4947368421052634,3.4947368421052634,332,95.0,0.41578947368421054,stop,True,0.7263910030014813
humaneval,spec_casc_tok,alpha0.15,case_053,1,ok,2.774193548387097,3.774193548387097,351,93.0,0.46236559139784944,stop,True,0.7085954309441149
humaneval,spec_casc_tok,alpha0.15,case_053,2,ok,2.876543209876543,3.876543209876543,314,81.0,0.4794238683127572,stop,True,0.6125407458748668
humaneval,spec_casc_tok,alpha0.15,case_054,0,ok,3.1372549019607843,4.137254901960784,211,51.0,0.5228758169934641,stop,True,0.3945296148303896
humaneval,spec_casc_tok,alpha0.15,case_054,1,ok,2.8705882352941177,3.8705882352941177,329,85.0,0.47843137254901963,stop,True,0.6471513388678432
humaneval,spec_casc_tok,alpha0.15,case_054,2,ok,2.727272727272727,3.727272727272727,328,88.0,0.45454545454545453,stop,True,0.6576975840143859
humaneval,spec_casc_tok,alpha0.15,case_055,0,ok,2.5533333333333332,3.5533333333333332,1064,300.0,0.4255555555555556,stop,True,2.229001361876726
humaneval,spec_casc_tok,alpha0.15,case_055,1,ok,2.336283185840708,3.336283185840708,1131,339.0,0.3893805309734513,stop,True,2.5057972602080554
humaneval,spec_casc_tok,alpha0.15,case_055,2,ok,2.263157894736842,3.263157894736842,2975,912.0,0.37719298245614036,stop,True,6.590789295965806
humaneval,spec_casc_tok,alpha0.15,case_056,0,ok,3.0987654320987654,4.098765432098766,332,81.0,0.5164609053497943,stop,True,0.6214802539907396
humaneval,spec_casc_tok,alpha0.15,case_056,1,ok,3.085889570552147,4.085889570552148,666,163.0,0.5143149284253579,stop,True,1.2431874009780586
humaneval,spec_casc_tok,alpha0.15,case_056,2,ok,3.015625,4.015625,511,128.0,0.5026041666666666,stop,True,0.959151040064171
humaneval,spec_casc_tok,alpha0.15,case_057,0,ok,2.2228915662650603,3.2228915662650603,534,166.0,0.3704819277108434,stop,True,1.2457223469391465
humaneval,spec_casc_tok,alpha0.15,case_057,1,ok,2.432926829268293,3.432926829268293,560,164.0,0.4054878048780488,stop,True,1.2399157951585948
humaneval,spec_casc_tok,alpha0.15,case_057,2,ok,2.5092024539877302,3.5092024539877302,572,163.0,0.418200408997955,stop,True,1.2053565371315926
humaneval,spec_casc_tok,alpha0.15,case_058,0,ok,2.303030303030303,3.303030303030303,542,165.0,0.3838383838383838,stop,True,1.2441547950729728
humaneval,spec_casc_tok,alpha0.15,case_058,1,ok,2.4838709677419355,3.4838709677419355,1080,310.0,0.41397849462365593,stop,True,2.3211022240575403
humaneval,spec_casc_tok,alpha0.15,case_058,2,ok,2.6642066420664205,3.6642066420664205,993,271.0,0.4440344403444034,stop,True,1.989230229984969
humaneval,spec_casc_tok,alpha0.15,case_059,0,ok,2.911392405063291,3.911392405063291,618,158.0,0.48523206751054854,stop,True,1.1861207040492445
humaneval,spec_casc_tok,alpha0.15,case_059,1,ok,2.7423312883435584,3.7423312883435584,608,163.0,0.4570552147239264,stop,True,1.2276028939522803
humaneval,spec_casc_tok,alpha0.15,case_059,2,ok,2.4313725490196076,3.4313725490196076,348,102.0,0.40522875816993464,stop,True,0.7592688021250069
humaneval,spec_casc_tok,alpha0.15,case_060,0,ok,2.6491228070175437,3.6491228070175437,832,228.0,0.4415204678362573,stop,True,1.7177928779274225
humaneval,spec_casc_tok,alpha0.15,case_060,1,ok,2.576388888888889,3.576388888888889,514,144.0,0.42939814814814814,stop,True,1.0974312159232795
humaneval,spec_casc_tok,alpha0.15,case_060,2,ok,2.6141732283464565,3.6141732283464565,457,127.0,0.4356955380577428,stop,True,0.9451110740192235
humaneval,spec_casc_tok,alpha0.15,case_061,0,ok,3.2061855670103094,4.206185567010309,406,97.0,0.5343642611683849,stop,True,0.7423559611197561
humaneval,spec_casc_tok,alpha0.15,case_061,1,ok,2.6779661016949152,3.6779661016949152,433,118.0,0.4463276836158192,stop,True,0.9054410988464952
humaneval,spec_casc_tok,alpha0.15,case_061,2,ok,2.5789473684210527,3.5789473684210527,476,133.0,0.4298245614035088,stop,True,0.9975293709430844
humaneval,spec_casc_tok,alpha0.15,case_062,0,ok,2.5,3.5,384,110.0,0.4166666666666667,stop,True,0.8350841349456459
