dataset,method,params,case,seed,status,l_bar,mean_accept_length,output_tokens,draft_rounds,draft_acceptance_rate,finish_reason,reached_final_channel,wall_time_seconds
mtbench,spec_casc_tok,alpha0.15,case_005,1,ok,2.7777777777777777,3.7777777777777777,102,27.0,0.46296296296296297,stop,True,0.2119816681370139
mtbench,spec_casc_tok,alpha0.15,case_005,2,ok,3.6956521739130435,4.695652173913043,107,23.0,0.6159420289855072,stop,True,0.18941708491183817
mtbench,spec_casc_tok,alpha0.15,case_006,0,ok,2.676470588235294,3.676470588235294,374,102.0,0.44607843137254904,stop,True,0.7670955178327858
mtbench,spec_casc_tok,alpha0.15,case_006,1,ok,2.6666666666666665,3.6666666666666665,396,108.0,0.4444444444444444,stop,True,0.7958496168721467
mtbench,spec_casc_tok,alpha0.15,case_006,2,ok,2.4719101123595504,3.4719101123595504,309,89.0,0.41198501872659177,stop,True,0.6765255050268024
mtbench,spec_casc_tok,alpha0.15,case_007,0,ok,2.7442922374429224,3.7442922374429224,1638,438.0,0.4573820395738204,stop,True,3.2653926089406013
mtbench,spec_casc_tok,alpha0.15,case_007,1,ok,2.5481927710843375,3.5481927710843375,1766,498.0,0.4246987951807229,stop,True,3.616344938054681
mtbench,spec_casc_tok,alpha0.15,case_007,2,ok,2.7154150197628457,3.7154150197628457,1878,506.0,0.4525691699604743,stop,True,3.7672126819379628
mtbench,spec_casc_tok,alpha0.15,case_008,0,ok,2.560846560846561,3.560846560846561,672,189.0,0.42680776014109345,stop,True,1.409731375053525
mtbench,spec_casc_tok,alpha0.15,case_008,1,ok,2.7861635220125787,3.7861635220125787,1204,318.0,0.4643605870020964,stop,True,2.3180146999657154
mtbench,spec_casc_tok,alpha0.15,case_008,2,ok,2.7,3.7,1073,290.0,0.45,stop,True,2.163635346107185
mtbench,spec_casc_tok,alpha0.15,case_009,0,ok,3.64,4.640000000000001,116,25.0,0.6066666666666667,stop,True,0.20660717296414077
mtbench,spec_casc_tok,alpha0.15,case_009,1,ok,3.3448275862068964,4.344827586206897,126,29.0,0.5574712643678161,stop,True,0.23161350400187075
mtbench,spec_casc_tok,alpha0.15,case_009,2,ok,3.75,4.75,134,28.0,0.625,stop,True,0.2304182848893106
mtbench,spec_casc_tok,alpha0.15,case_010,0,ok,2.1885714285714286,3.1885714285714286,1115,350.0,0.3647619047619048,stop,True,2.5663220298010856
mtbench,spec_casc_tok,alpha0.15,case_010,1,ok,2.3592057761732854,3.3592057761732854,1860,554.0,0.39320096269554755,stop,True,3.9756762981414795
mtbench,spec_casc_tok,alpha0.15,case_010,2,ok,2.0497237569060776,3.0497237569060776,1655,543.0,0.3416206261510129,stop,True,3.9998186510056257
mtbench,spec_casc_tok,alpha0.15,case_011,0,ok,1.6042735042735043,2.6042735042735043,3047,1170.0,0.2673789173789174,stop,True,8.518515164032578
mtbench,spec_casc_tok,alpha0.15,case_011,1,ok,1.7450980392156863,2.7450980392156863,2799,1020.0,0.2908496732026144,stop,True,7.278028779895976
mtbench,spec_casc_tok,alpha0.15,case_011,2,ok,1.7409783480352847,2.7409783480352847,3418,1247.0,0.29016305800588077,stop,True,9.14454244589433
mtbench,spec_casc_tok,alpha0.15,case_012,0,ok,1.7800212539851221,2.7800212539851223,2616,941.0,0.2966702089975204,stop,True,6.814788297051564
mtbench,spec_casc_tok,alpha0.15,case_012,1,ok,1.7283085013146362,2.728308501314636,3112,1141.0,0.28805141688577274,stop,True,8.091283242916688
mtbench,spec_casc_tok,alpha0.15,case_012,2,ok,1.771948608137045,2.771948608137045,2585,934.0,0.29532476802284086,stop,True,6.804015760077164
mtbench,spec_casc_tok,alpha0.15,case_013,0,ok,2.8117647058823527,3.8117647058823527,324,85.0,0.46862745098039216,stop,True,0.6329484798479825
mtbench,spec_casc_tok,alpha0.15,case_013,1,ok,2.336,3.336,417,125.0,0.3893333333333333,stop,True,0.8981394870206714
mtbench,spec_casc_tok,alpha0.15,case_013,2,ok,2.608695652173913,3.608695652173913,248,69.0,0.43478260869565216,stop,True,0.5181178750935942
mtbench,spec_casc_tok,alpha0.15,case_014,0,ok,1.7163120567375887,2.7163120567375887,382,141.0,0.2860520094562648,stop,True,1.0192687651142478
mtbench,spec_casc_tok,alpha0.15,case_014,1,ok,1.474074074074074,2.474074074074074,334,135.0,0.24567901234567902,stop,True,0.9552638351451606
mtbench,spec_casc_tok,alpha0.15,case_014,2,ok,1.5144508670520231,2.514450867052023,435,173.0,0.2524084778420039,stop,True,1.2489563920535147
mtbench,spec_casc_tok,alpha0.15,case_015,0,ok,3.189944134078212,4.189944134078212,750,179.0,0.5316573556797021,stop,True,1.3180302388500422
mtbench,spec_casc_tok,alpha0.15,case_015,1,ok,3.1448275862068966,4.144827586206897,597,145.0,0.5241379310344828,stop,True,1.0449428958818316
mtbench,spec_casc_tok,alpha0.15,case_015,2,ok,2.64,3.64,365,100.0,0.44,stop,True,0.7452201819978654
mtbench,spec_casc_tok,alpha0.15,case_016,0,ok,1.643835616438356,2.643835616438356,193,73.0,0.273972602739726,stop,True,0.5411118210759014
mtbench,spec_casc_tok,alpha0.15,case_016,1,ok,1.5135135135135136,2.5135135135135136,280,111.0,0.25225225225225223,stop,True,0.8046657729428262
mtbench,spec_casc_tok,alpha0.15,case_016,2,ok,1.989795918367347,2.989795918367347,290,98.0,0.33163265306122447,stop,True,0.7304845398757607
mtbench,spec_casc_tok,alpha0.15,case_017,0,ok,2.556423611111111,3.556423611111111,4096,1152.0,0.42607060185185186,length,False,8.6110276770778
mtbench,spec_casc_tok,alpha0.15,case_017,1,ok,2.777880184331797,3.777880184331797,4096,1085.0,0.4629800307219662,length,False,7.931639096001163
mtbench,spec_casc_tok,alpha0.15,case_017,2,ok,2.372043010752688,3.372043010752688,1567,465.0,0.3953405017921147,stop,True,3.4917054809629917
mtbench,spec_casc_tok,alpha0.15,case_018,0,ok,1.7135614702154627,2.7135614702154625,2141,789.0,0.28559357836924376,stop,True,5.689039150020108
mtbench,spec_casc_tok,alpha0.15,case_018,1,ok,1.9324009324009324,2.9324009324009324,2516,858.0,0.3220668220668221,stop,True,6.052125324960798
mtbench,spec_casc_tok,alpha0.15,case_018,2,ok,1.7447643979057592,2.744764397905759,2097,764.0,0.29079406631762655,stop,True,5.540825905976817
mtbench,spec_casc_tok,alpha0.15,case_019,0,ok,2.9607843137254903,3.9607843137254903,200,51.0,0.4934640522875817,stop,True,0.3877805839292705
mtbench,spec_casc_tok,alpha0.15,case_019,1,ok,2.2131147540983607,3.2131147540983607,197,61.0,0.36885245901639346,stop,True,0.44895554799586535
mtbench,spec_casc_tok,alpha0.15,case_019,2,ok,2.5384615384615383,3.5384615384615383,138,39.0,0.4230769230769231,stop,True,0.3015999610070139
mtbench,spec_casc_tok,alpha0.15,case_020,0,ok,4.4,5.4,162,30.0,0.7333333333333333,stop,True,0.24073625612072647
mtbench,spec_casc_tok,alpha0.15,case_020,1,ok,3.4375,4.4375,142,32.0,0.5729166666666666,stop,True,0.24973778100684285
mtbench,spec_casc_tok,alpha0.15,case_020,2,ok,3.081081081081081,4.081081081081081,151,37.0,0.5135135135135135,stop,True,0.29331953008659184
mtbench,spec_casc_tok,alpha0.15,case_021,0,ok,3.1704545454545454,4.170454545454545,365,88.0,0.5284090909090909,stop,True,0.6532589909620583
mtbench,spec_casc_tok,alpha0.15,case_021,1,ok,2.4134615384615383,3.4134615384615383,355,104.0,0.40224358974358976,stop,True,0.7540966519154608
mtbench,spec_casc_tok,alpha0.15,case_021,2,ok,2.9210526315789473,3.9210526315789473,446,114.0,0.4868421052631579,stop,True,0.8488827729597688
mtbench,spec_casc_tok,alpha0.15,case_022,0,ok,3.040268456375839,4.0402684563758395,601,149.0,0.5067114093959731,stop,True,1.1264280169270933
mtbench,spec_casc_tok,alpha0.15,case_022,1,ok,2.614678899082569,3.614678899082569,789,218.0,0.43577981651376146,stop,True,1.5967442409601063
mtbench,spec_casc_tok,alpha0.15,case_022,2,ok,2.6153846153846154,3.6153846153846154,608,169.0,0.4358974358974359,stop,True,1.277986346045509
mtbench,spec_casc_tok,alpha0.15,case_023,0,ok,2.282717282717283,3.282717282717283,3285,1001.0,0.38045288045288045,stop,True,7.37382140988484
mtbench,spec_casc_tok,alpha0.15,case_023,1,ok,2.393491124260355,3.393491124260355,2294,676.0,0.3989151873767258,stop,True,4.881100989179686
mtbench,spec_casc_tok,alpha0.15,case_023,2,ok,2.1378269617706236,3.1378269617706236,3118,994.0,0.3563044936284373,stop,True,7.364428734173998
mtbench,spec_casc_tok,alpha0.15,case_024,0,ok,2.5794392523364484,3.5794392523364484,1532,428.0,0.42990654205607476,stop,True,3.164018898969516
mtbench,spec_casc_tok,alpha0.15,case_024,1,ok,2.635869565217391,3.635869565217391,2006,552.0,0.43931159420289856,stop,True,3.995036725886166
mtbench,spec_casc_tok,alpha0.15,case_024,2,ok,2.0289156626506024,3.0289156626506024,1257,415.0,0.3381526104417671,stop,True,3.0824224438983947
mtbench,spec_casc_tok,alpha0.15,case_025,0,ok,3.381818181818182,4.381818181818182,483,110.0,0.5636363636363636,stop,True,0.8304949169978499
mtbench,spec_casc_tok,alpha0.15,case_025,1,ok,3.8666666666666667,4.866666666666667,439,90.0,0.6444444444444445,stop,True,0.6683148078154773
mtbench,spec_casc_tok,alpha0.15,case_025,2,ok,3.97196261682243,4.97196261682243,532,107.0,0.661993769470405,stop,True,0.8133245590142906
mtbench,spec_casc_tok,alpha0.15,case_026,0,ok,2.4115755627009645,3.4115755627009645,1061,311.0,0.40192926045016075,stop,True,2.3066615341231227
mtbench,spec_casc_tok,alpha0.15,case_026,1,ok,2.593103448275862,3.593103448275862,1040,290.0,0.432183908045977,stop,True,2.1098736540880054
mtbench,spec_casc_tok,alpha0.15,case_026,2,ok,2.825910931174089,3.825910931174089,943,247.0,0.4709851551956815,stop,True,1.8489676888566464
mtbench,spec_casc_tok,alpha0.15,case_027,0,ok,2.391509433962264,3.391509433962264,718,212.0,0.39858490566037735,stop,True,1.5677109381649643
mtbench,spec_casc_tok,alpha0.15,case_027,1,ok,2.4444444444444446,3.4444444444444446,371,108.0,0.4074074074074074,stop,True,0.7885116669349372
mtbench,spec_casc_tok,alpha0.15,case_027,2,ok,2.2907801418439715,3.2907801418439715,927,282.0,0.3817966903073286,stop,True,2.085921589983627
mtbench,spec_casc_tok,alpha0.15,case_028,0,ok,1.7431952662721895,2.7431952662721892,2318,845.0,0.29053254437869824,stop,True,6.197179581969976
mtbench,spec_casc_tok,alpha0.15,case_028,1,ok,1.9634285714285715,2.9634285714285715,2594,875.0,0.3272380952380952,stop,True,6.271433339919895
mtbench,spec_casc_tok,alpha0.15,case_028,2,ok,1.7934508816120907,2.793450881612091,2218,794.0,0.2989084802686818,stop,True,5.843558900989592
mtbench,spec_casc_tok,alpha0.15,case_029,0,ok,1.7533834586466166,2.7533834586466166,1831,665.0,0.29223057644110273,stop,True,4.786993463989347
mtbench,spec_casc_tok,alpha0.15,case_029,1,ok,1.772845953002611,2.7728459530026113,3185,1149.0,0.2954743255004352,stop,True,8.105643561808392
mtbench,spec_casc_tok,alpha0.15,case_029,2,ok,1.6324472960586618,2.632447296058662,2872,1091.0,0.2720745493431103,stop,True,7.858095142059028
mtbench,spec_casc_tok,alpha0.15,case_030,0,ok,2.3076923076923075,3.3076923076923075,1032,312.0,0.38461538461538464,stop,True,2.278563936939463
mtbench,spec_casc_tok,alpha0.15,case_030,1,ok,1.9517543859649122,2.9517543859649122,672,228.0,0.3252923976608187,stop,True,1.6265776657965034
mtbench,spec_casc_tok,alpha0.15,case_030,2,ok,1.88,2.88,1222,425.0,0.31333333333333335,stop,True,3.080975746968761
mtbench,spec_casc_tok,alpha0.15,case_031,0,ok,2.3509933774834435,3.3509933774834435,506,151.0,0.39183222958057395,stop,True,1.1226406120695174
mtbench,spec_casc_tok,alpha0.15,case_031,1,ok,1.8563218390804597,2.8563218390804597,497,174.0,0.30938697318007663,stop,True,1.2591823958791792
mtbench,spec_casc_tok,alpha0.15,case_031,2,ok,2.2339181286549707,3.2339181286549707,553,171.0,0.3723196881091618,stop,True,1.2823682120069861
mtbench,spec_casc_tok,alpha0.15,case_032,0,ok,1.5098039215686274,2.5098039215686274,384,153.0,0.25163398692810457,stop,True,1.0939056279603392
mtbench,spec_casc_tok,alpha0.15,case_032,1,ok,1.5191256830601092,2.519125683060109,460,183.0,0.25318761384335153,stop,True,1.281674126163125
mtbench,spec_casc_tok,alpha0.15,case_032,2,ok,1.2920353982300885,2.2920353982300883,259,113.0,0.2153392330383481,stop,True,0.8172505779657513
mtbench,spec_casc_tok,alpha0.15,case_033,0,ok,1.5,2.5,495,198.0,0.25,stop,True,1.421864473959431
mtbench,spec_casc_tok,alpha0.15,case_033,1,ok,1.7821350762527233,2.7821350762527235,1277,459.0,0.2970225127087872,stop,True,3.2212125801015645
mtbench,spec_casc_tok,alpha0.15,case_033,2,ok,1.569078947368421,2.5690789473684212,781,304.0,0.26151315789473684,stop,True,2.191245990106836
mtbench,spec_casc_tok,alpha0.15,case_034,0,ok,1.8999037536092396,2.8999037536092396,3013,1039.0,0.31665062560153995,stop,True,7.51816583215259
mtbench,spec_casc_tok,alpha0.15,case_034,1,ok,1.7725258493353029,2.772525849335303,1876,677.0,0.29542097488921715,stop,True,4.79881470114924
mtbench,spec_casc_tok,alpha0.15,case_034,2,ok,1.8440191387559808,2.844019138755981,2972,1045.0,0.3073365231259968,stop,True,7.588693497003987
mtbench,spec_casc_tok,alpha0.15,case_035,0,ok,1.373134328358209,2.373134328358209,319,134.0,0.22885572139303484,stop,True,0.9660519219469279
mtbench,spec_casc_tok,alpha0.15,case_035,1,ok,1.4329896907216495,2.4329896907216497,472,194.0,0.23883161512027493,stop,True,1.3623320469632745
mtbench,spec_casc_tok,alpha0.15,case_035,2,ok,1.5488721804511278,2.548872180451128,339,133.0,0.2581453634085213,stop,True,0.9652058468200266
mtbench,spec_casc_tok,alpha0.15,case_036,0,ok,2.067415730337079,3.067415730337079,4096,1335.0,0.3445692883895131,length,False,9.781511127017438
mtbench,spec_casc_tok,alpha0.15,case_036,1,ok,2.091078066914498,3.091078066914498,3327,1076.0,0.34851301115241634,stop,True,7.7036221800372005
mtbench,spec_casc_tok,alpha0.15,case_036,2,ok,2.199017199017199,3.199017199017199,2604,814.0,0.3665028665028665,stop,True,5.991573698120192
mtbench,spec_casc_tok,alpha0.15,case_037,0,ok,2.875,3.875,217,56.0,0.4791666666666667,stop,True,0.4330754950642586
mtbench,spec_casc_tok,alpha0.15,case_037,1,ok,2.5,3.5,278,80.0,0.4166666666666667,stop,True,0.5972096910700202
mtbench,spec_casc_tok,alpha0.15,case_037,2,ok,2.533333333333333,3.533333333333333,265,75.0,0.4222222222222222,stop,True,0.5757797211408615
mtbench,spec_casc_tok,alpha0.15,case_038,0,ok,2.188679245283019,3.188679245283019,336,106.0,0.36477987421383645,stop,True,0.7786943968385458
mtbench,spec_casc_tok,alpha0.15,case_038,1,ok,2.1117021276595747,3.1117021276595747,585,188.0,0.3519503546099291,stop,True,1.3370607900433242
mtbench,spec_casc_tok,alpha0.15,case_038,2,ok,2.3174603174603177,3.3174603174603177,209,63.0,0.3862433862433862,stop,True,0.4735510628670454
mtbench,spec_casc_tok,alpha0.15,case_039,0,ok,2.884816753926702,3.884816753926702,742,191.0,0.48080279232111695,stop,True,1.4377821360249072
mtbench,spec_casc_tok,alpha0.15,case_039,1,ok,3.1301369863013697,4.13013698630137,603,146.0,0.521689497716895,stop,True,1.0839912060182542
mtbench,spec_casc_tok,alpha0.15,case_039,2,ok,2.7435897435897436,3.7435897435897436,438,117.0,0.45726495726495725,stop,True,0.8919448738452047
mtbench,spec_casc_tok,alpha0.15,case_040,0,ok,3.127450980392157,4.127450980392156,421,102.0,0.5212418300653595,stop,True,0.768948090961203
mtbench,spec_casc_tok,alpha0.15,case_040,1,ok,2.7857142857142856,3.7857142857142856,477,126.0,0.4642857142857143,stop,True,0.9263040849473327
mtbench,spec_casc_tok,alpha0.15,case_040,2,ok,3.4166666666666665,4.416666666666666,477,108.0,0.5694444444444444,stop,True,0.8160977358929813
mtbench,spec_casc_tok,alpha0.15,case_041,0,ok,2.873134328358209,3.873134328358209,519,134.0,0.47885572139303484,stop,True,1.0032355501316488
mtbench,spec_casc_tok,alpha0.15,case_041,1,ok,3.0,4.0,721,180.0,0.5,stop,True,1.3140580779872835
mtbench,spec_casc_tok,alpha0.15,case_041,2,ok,3.031847133757962,4.031847133757962,631,157.0,0.505307855626327,stop,True,1.1758597339503467
mtbench,spec_casc_tok,alpha0.15,case_042,0,ok,2.6153846153846154,3.6153846153846154,1880,520.0,0.4358974358974359,stop,True,3.864560903981328
mtbench,spec_casc_tok,alpha0.15,case_042,1,ok,2.3578595317725752,3.3578595317725752,1003,299.0,0.39297658862876256,stop,True,2.1746297169011086
mtbench,spec_casc_tok,alpha0.15,case_042,2,ok,2.5566600397614314,3.5566600397614314,1785,503.0,0.42611000662690524,stop,True,3.7423380098771304
mtbench,spec_casc_tok,alpha0.15,case_043,0,ok,3.9411764705882355,4.9411764705882355,252,51.0,0.6568627450980392,stop,True,0.3983578879851848
mtbench,spec_casc_tok,alpha0.15,case_043,1,ok,2.372093023255814,3.372093023255814,145,43.0,0.3953488372093023,stop,True,0.3331227421294898
mtbench,spec_casc_tok,alpha0.15,case_043,2,ok,2.4722222222222223,3.4722222222222223,125,36.0,0.41203703703703703,stop,True,0.2890802810434252
mtbench,spec_casc_tok,alpha0.15,case_044,0,ok,2.9838709677419355,3.9838709677419355,248,62.0,0.49731182795698925,stop,True,0.474352021003142
mtbench,spec_casc_tok,alpha0.15,case_044,1,ok,3.6363636363636362,4.636363636363637,406,88.0,0.6060606060606061,stop,True,0.6561947190202773
mtbench,spec_casc_tok,alpha0.15,case_044,2,ok,3.6933333333333334,4.693333333333333,350,75.0,0.6155555555555555,stop,True,0.5784977870061994
mtbench,spec_casc_tok,alpha0.15,case_045,0,ok,2.0972222222222223,3.0972222222222223,446,144.0,0.34953703703703703,stop,True,1.0811557099223137
mtbench,spec_casc_tok,alpha0.15,case_045,1,ok,2.8105726872246697,3.8105726872246697,864,227.0,0.4684287812041116,stop,True,1.6578491239342839
mtbench,spec_casc_tok,alpha0.15,case_045,2,ok,2.5757575757575757,3.5757575757575757,707,198.0,0.4292929292929293,stop,True,1.4787239460274577
mtbench,spec_casc_tok,alpha0.15,case_046,0,ok,2.2354570637119116,3.2354570637119116,2336,722.0,0.37257617728531855,stop,True,5.259155066916719
mtbench,spec_casc_tok,alpha0.15,case_046,1,ok,2.0396270396270397,3.0396270396270397,3910,1287.0,0.33993783993783994,stop,True,9.156602528877556
mtbench,spec_casc_tok,alpha0.15,case_046,2,ok,1.9086206896551725,2.9086206896551725,1686,580.0,0.31810344827586207,stop,True,4.240455310791731
mtbench,spec_casc_tok,alpha0.15,case_047,0,ok,2.107456140350877,3.107456140350877,1416,456.0,0.3512426900584795,stop,True,3.3535798639059067
mtbench,spec_casc_tok,alpha0.15,case_047,1,ok,1.9601873536299765,2.9601873536299763,1261,427.0,0.32669789227166274,stop,True,3.070680944947526
mtbench,spec_casc_tok,alpha0.15,case_047,2,ok,1.9605809128630705,2.9605809128630707,1427,482.0,0.32676348547717843,stop,True,3.566109387902543
mtbench,spec_casc_tok,alpha0.15,case_048,0,ok,1.36986301369863,2.3698630136986303,518,219.0,0.228310502283105,stop,True,1.5838404151145369
mtbench,spec_casc_tok,alpha0.15,case_048,1,ok,1.5923566878980893,2.5923566878980893,812,314.0,0.2653927813163482,stop,True,2.209376638988033
mtbench,spec_casc_tok,alpha0.15,case_048,2,ok,1.4384615384615385,2.4384615384615387,631,260.0,0.23974358974358975,stop,True,1.8774368138983846
mtbench,spec_casc_tok,alpha0.15,case_049,0,ok,1.9862306368330465,2.9862306368330467,1736,581.0,0.33103843947217443,stop,True,4.233529699034989
mtbench,spec_casc_tok,alpha0.15,case_049,1,ok,1.7306201550387597,2.7306201550387597,1410,516.0,0.2884366925064599,stop,True,3.6518651209771633
mtbench,spec_casc_tok,alpha0.15,case_049,2,ok,1.7455012853470437,2.7455012853470437,1068,389.0,0.29091688089117396,stop,True,2.822179100010544
mtbench,spec_casc_tok,alpha0.15,case_050,0,ok,1.6093579978237214,2.6093579978237216,2398,919.0,0.26822633297062026,stop,True,6.535893057007343
mtbench,spec_casc_tok,alpha0.15,case_050,1,ok,1.718562874251497,2.718562874251497,2723,1002.0,0.28642714570858285,stop,True,7.024655633140355
mtbench,spec_casc_tok,alpha0.15,case_050,2,ok,1.8556933483652762,2.855693348365276,2530,887.0,0.309282224727546,stop,True,6.421308896970004
mtbench,spec_casc_tok,alpha0.15,case_051,0,ok,1.4934497816593886,2.493449781659389,570,229.0,0.24890829694323144,stop,True,1.6060859919525683
mtbench,spec_casc_tok,alpha0.15,case_051,1,ok,1.5588235294117647,2.5588235294117645,435,170.0,0.25980392156862747,stop,True,1.1962802400812507
mtbench,spec_casc_tok,alpha0.15,case_051,2,ok,1.8662613981762919,2.8662613981762917,943,329.0,0.3110435663627153,stop,True,2.3786669310647994
mtbench,spec_casc_tok,alpha0.15,case_052,0,ok,1.5987654320987654,2.5987654320987654,421,162.0,0.2664609053497942,stop,True,1.1362102159764618
mtbench,spec_casc_tok,alpha0.15,case_052,1,ok,1.5448028673835126,2.5448028673835124,2130,837.0,0.2574671445639188,stop,True,5.8416868560016155
mtbench,spec_casc_tok,alpha0.15,case_052,2,ok,1.7688113413304254,2.7688113413304256,2538,917.0,0.29480189022173753,stop,True,6.473127666162327
mtbench,spec_casc_tok,alpha0.15,case_053,0,ok,1.963302752293578,2.963302752293578,322,109.0,0.327217125382263,stop,True,0.7817990689072758
mtbench,spec_casc_tok,alpha0.15,case_053,1,ok,1.991701244813278,2.991701244813278,722,241.0,0.33195020746887965,stop,True,1.73007074999623
mtbench,spec_casc_tok,alpha0.15,case_053,2,ok,1.803125,2.803125,896,320.0,0.30052083333333335,stop,True,2.2889016391709447
mtbench,spec_casc_tok,alpha0.15,case_054,0,ok,1.4320388349514563,2.4320388349514563,1504,618.0,0.23867313915857605,stop,True,4.367601573001593
mtbench,spec_casc_tok,alpha0.15,case_054,1,ok,1.4791208791208792,2.479120879120879,1128,455.0,0.24652014652014653,stop,True,3.208399357041344
mtbench,spec_casc_tok,alpha0.15,case_054,2,ok,1.5711743772241993,2.5711743772241995,1446,562.0,0.26186239620403323,stop,True,3.968683341052383
mtbench,spec_casc_tok,alpha0.15,case_055,0,ok,1.634517766497462,2.6345177664974617,519,197.0,0.272419627749577,stop,True,1.4062592168338597
mtbench,spec_casc_tok,alpha0.15,case_055,1,ok,1.691891891891892,2.691891891891892,498,185.0,0.281981981981982,stop,True,1.3279866219963878
mtbench,spec_casc_tok,alpha0.15,case_055,2,ok,1.6084905660377358,2.6084905660377355,552,212.0,0.26808176100628933,stop,True,1.5177919620182365
mtbench,spec_casc_tok,alpha0.15,case_056,0,ok,1.982998454404946,2.982998454404946,1929,647.0,0.3304997424008243,stop,True,4.67114919796586
mtbench,spec_casc_tok,alpha0.15,case_056,1,ok,2.118320610687023,3.118320610687023,1634,524.0,0.3530534351145038,stop,True,3.798289697850123
mtbench,spec_casc_tok,alpha0.15,case_056,2,ok,2.1866485013623977,3.1866485013623977,2338,734.0,0.364441416893733,stop,True,5.325178497936577
mtbench,spec_casc_tok,alpha0.15,case_057,0,ok,1.6120689655172413,2.612068965517241,909,348.0,0.2686781609195402,stop,True,2.409890211187303
mtbench,spec_casc_tok,alpha0.15,case_057,1,ok,1.549792531120332,2.5497925311203318,1226,482.0,0.258298755186722,stop,True,3.336831689113751
mtbench,spec_casc_tok,alpha0.15,case_057,2,ok,1.5162337662337662,2.516233766233766,775,308.0,0.2527056277056277,stop,True,2.1472233100794256
mtbench,spec_casc_tok,alpha0.15,case_058,0,ok,2.584070796460177,3.584070796460177,404,113.0,0.4306784660766962,stop,True,0.8298507530707866
mtbench,spec_casc_tok,alpha0.15,case_058,1,ok,2.616279069767442,3.616279069767442,311,86.0,0.436046511627907,stop,True,0.6390908991452307
mtbench,spec_casc_tok,alpha0.15,case_058,2,ok,2.8518518518518516,3.8518518518518516,206,54.0,0.47530864197530864,stop,True,0.405854863114655
mtbench,spec_casc_tok,alpha0.15,case_059,0,ok,2.203883495145631,3.203883495145631,1650,515.0,0.3673139158576052,stop,True,3.746633289149031
mtbench,spec_casc_tok,alpha0.15,case_059,1,ok,2.4180522565320666,3.4180522565320666,1439,421.0,0.40300870942201106,stop,True,3.0869356670882553
mtbench,spec_casc_tok,alpha0.15,case_059,2,ok,2.324396782841823,3.324396782841823,1241,373.0,0.3873994638069705,stop,True,2.7329432719852775
mtbench,spec_casc_tok,alpha0.15,case_060,0,ok,2.408,3.408,852,250.0,0.4013333333333333,stop,True,1.811557335080579
mtbench,spec_casc_tok,alpha0.15,case_060,1,ok,2.336206896551724,3.336206896551724,774,232.0,0.38936781609195403,stop,True,1.683461524080485
mtbench,spec_casc_tok,alpha0.15,case_060,2,ok,2.4122137404580153,3.4122137404580153,893,262.0,0.4020356234096692,stop,True,1.8977761559654027
mtbench,spec_casc_tok,alpha0.15,case_061,0,ok,3.6422018348623855,4.6422018348623855,506,109.0,0.6070336391437309,stop,True,0.7841377139557153
mtbench,spec_casc_tok,alpha0.15,case_061,1,ok,3.5172413793103448,4.517241379310345,1180,261.0,0.5862068965517241,stop,True,1.8508374500088394
mtbench,spec_casc_tok,alpha0.15,case_061,2,ok,2.563953488372093,3.563953488372093,613,172.0,0.4273255813953488,stop,True,1.223962192190811
